Year,ShiMen Reservoir,ZhongZhuang Adjustment Reservoir,ShiMen WPP Storage Pool
2030,148631287.82849073,5050000.0,500000.0
2031,202277999.99999997,5050000.0,500000.0
2032,25573536.36672304,5050000.0,500000.0
2033,202278000.0,5050000.0,500000.0
2034,202277999.99999997,5050000.0,500000.0
2035,202278000.0,5050000.0,500000.0
2036,121109713.69208848,5050000.0,500000.0
2037,172552200.79252002,5050000.0,500000.0
2038,81377979.75182438,5050000.0,500000.0
2039,202278000.0,5050000.0,500000.0
