Year,ShiMen Reservoir,ZhongZhuang Adjustment Reservoir,ShiMen WPP Storage Pool
2020,202278000.0,5050000.0,500000.0
2021,202278000.0,5050000.0,500000.0
2022,201288161.6796649,5050000.0,500000.0
2023,140076347.2363776,5050000.0,500000.0
2024,202278000.0,5050000.0,500000.0
2025,108672064.54242106,5050000.0,500000.0
2026,157691435.43420374,5050000.0,500000.0
2027,202278000.0,5050000.0,500000.0
2028,118772797.527435,5050000.0,500000.0
2029,202278000.0,5050000.0,500000.0
