Year,ShiMen Reservoir,ZhongZhuang Adjustment Reservoir,ShiMen WPP Storage Pool
2030,95276798.80839053,5050000.0,500000.0
2031,97012685.78522895,5050000.0,500000.0
2032,185260167.9428574,5050000.0,500000.0
2033,174069104.84024042,5050000.0,500000.0
2034,157901842.51486173,5050000.0,500000.0
2035,54753631.59728233,5050000.0,500000.0
2036,141326760.2349449,5050000.0,500000.0
2037,189568655.0043653,5050000.0,500000.0
2038,161241764.7386159,5050000.0,500000.0
2039,202278000.0,5050000.0,500000.0
