Year,ShiMen Reservoir,ZhongZhuang Adjustment Reservoir,ShiMen WPP Storage Pool
2020,95017951.98676845,5050000.0,500000.0
2021,202278000.0,5050000.0,500000.0
2022,86351139.99292259,5050000.0,500000.0
2023,61109371.418313764,5050000.0,500000.0
2024,202277999.99999997,5050000.0,500000.0
2025,202278000.0,5050000.0,500000.0
2026,202278000.0,5050000.0,500000.0
2027,202278000.0,5050000.0,500000.0
2028,118226853.4287027,5050000.0,500000.0
2029,122767916.34682281,5050000.0,500000.0
