Year,ShiMen Reservoir,ZhongZhuang Adjustment Reservoir,ShiMen WPP Storage Pool
2040,202278000.0,5050000.0,500000.0
2041,202278000.0,5050000.0,500000.0
2042,202278000.0,5050000.0,500000.0
2043,202278000.0,5050000.0,500000.0
2044,74648061.7612297,5050000.0,500000.0
2045,202278000.0,5050000.0,500000.0
2046,202278000.0,5050000.0,500000.0
2047,202278000.0,5050000.0,500000.0
2048,152628356.62810907,5050000.0,500000.0
2049,202278000.0,5050000.0,500000.0
