Year,ShiMen Reservoir,ZhongZhuang Adjustment Reservoir,ShiMen WPP Storage Pool
2020,175603140.65244463,5050000.0,500000.0
2021,120356080.27411269,5050000.0,500000.0
2022,126535114.8015602,5050000.0,500000.0
2023,120330950.90201117,5050000.0,500000.0
2024,202278000.0,5050000.0,500000.0
2025,202278000.0,5050000.0,500000.0
2026,108613423.15900573,5050000.0,500000.0
2027,202278000.0,5050000.0,500000.0
2028,139603309.05717066,5050000.0,500000.0
2029,202278000.0,5050000.0,500000.0
