Year,ShiMen Reservoir,ZhongZhuang Adjustment Reservoir,ShiMen WPP Storage Pool
2020,202278000.0,5050000.0,500000.0
2021,170657075.22989652,5050000.0,500000.0
2022,202277999.99999997,5050000.0,500000.0
2023,187441499.9081621,5050000.0,500000.0
2024,202278000.0,5050000.0,500000.0
2025,202277999.99999997,5050000.0,500000.0
2026,202278000.0,5050000.0,500000.0
2027,159039332.41810918,5050000.0,500000.0
2028,135898973.96749884,5050000.0,500000.0
2029,187432696.30621204,5050000.0,500000.0
