Year,ShiMen Reservoir,ZhongZhuang Adjustment Reservoir,ShiMen WPP Storage Pool
2050,202278000.0,5050000.0,500000.0
2051,202278000.0,5050000.0,500000.0
2052,202278000.0,5050000.0,500000.0
2053,143525347.72665545,5050000.0,500000.0
2054,202278000.0,5050000.0,500000.0
2055,157695614.75818607,5050000.0,500000.0
2056,172258352.19888532,5050000.0,500000.0
2057,202278000.0,5050000.0,500000.0
2058,177493772.86005473,5050000.0,500000.0
2059,202278000.0,5050000.0,500000.0
