Year,ShiMen Reservoir,ZhongZhuang Adjustment Reservoir,ShiMen WPP Storage Pool
2030,96546585.157447,5050000.0,500000.0
2031,25763198.902116287,5050000.0,500000.0
2032,162628484.22100967,5050000.0,500000.0
2033,121817538.42467818,5050000.0,500000.0
2034,202278000.0,5050000.0,500000.0
2035,124766994.25309029,5050000.0,500000.0
2036,139194501.3389037,5050000.0,500000.0
2037,202278000.0,5050000.0,500000.0
2038,202278000.0,5050000.0,500000.0
2039,125543989.80467147,5050000.0,500000.0
