,PP01,P_Occurrence,TX01
2001-01-01,1.0032586826935752,1,16.412395495121483
2001-01-02,0.0,0,17.261911707143344
2001-01-03,0.0,0,15.071492712227357
2001-01-04,0.0,0,17.053316836619366
2001-01-05,2.993052586953927,1,15.875369253472654
2001-01-06,0.0,0,13.39821493280015
2001-01-07,0.0,0,13.814588815206482
2001-01-08,0.0,0,13.18487452262975
2001-01-09,2.1221477065901655,1,13.956801386147102
2001-01-10,0.4949964664753272,1,13.644596165807465
2001-01-11,0.007720868008880339,1,12.103794227650686
2001-01-12,0.2255509981593463,1,15.252602852222552
2001-01-13,0.16863949068987152,1,15.09529875147167
2001-01-14,0.0,0,13.871942102069724
2001-01-15,0.0,0,13.622305481406986
2001-01-16,0.0,0,11.72092575131363
2001-01-17,37.129847354463024,1,13.09506888023033
2001-01-18,0.0,0,18.895066387021636
2001-01-19,0.0,0,20.74365606648586
2001-01-20,0.0,0,20.177524761539985
2001-01-21,21.52310311207563,1,18.061195602472345
2001-01-22,0.20415440641044055,1,19.207876581107158
2001-01-23,1.683290692853262,1,15.660893435844747
2001-01-24,1.2056225552027693,1,13.57554057954578
2001-01-25,0.07511654068922402,1,12.706148097275038
2001-01-26,0.0,0,15.457522138779902
2001-01-27,0.0,0,14.920013566841721
2001-01-28,3.404954309119957,1,13.70623828229325
2001-01-29,0.12095222505009896,1,16.737639340958463
2001-01-30,0.029934531613027292,1,17.582735277448638
2001-01-31,0.0,0,18.692223604478734
2001-02-01,0.0,0,19.82861618631651
2001-02-02,0.0,0,17.689998833073957
2001-02-03,0.0,0,21.10560593949408
2001-02-04,11.219166205089449,1,17.3742634791025
2001-02-05,2.2820901752433964,1,17.319495952490502
2001-02-06,0.0,0,22.33971147700957
2001-02-07,0.0,0,18.288973661097362
2001-02-08,6.601975367526579,1,14.339277624088355
2001-02-09,0.8723032954316922,1,12.084548184507065
2001-02-10,0.28308659952907556,1,15.508584283825071
2001-02-11,12.360839546974551,1,14.4136380351433
2001-02-12,0.0,0,17.51082573637357
2001-02-13,0.0,0,16.925082860565784
2001-02-14,18.993956578933055,1,16.315470488247975
2001-02-15,0.0,0,19.120680296524302
2001-02-16,0.0,0,16.59446176199012
2001-02-17,0.0,0,19.69505826041377
2001-02-18,0.0,0,18.416027658901978
2001-02-19,0.0,0,18.751069385041287
2001-02-20,7.799447244786868,1,15.716222747526023
2001-02-21,1.2342026634403875,1,15.80423275457006
2001-02-22,3.6571076788295325,1,15.37897992066826
2001-02-23,34.9941036185972,1,12.85389080376631
2001-02-24,29.420706888939126,1,14.91235377094714
2001-02-25,3.8031111442122425,1,12.599729504185618
2001-02-26,7.790777204274965,1,15.705638825598058
2001-02-27,2.449429389867726,1,15.056638447568982
2001-02-28,18.889936305888487,1,12.71162753243804
2001-03-01,2.3456273919903072,1,14.303149992747343
