,PP01,P_Occurrence,TX01
2001-01-01,0.0,0,17.112808243734356
2001-01-02,0.0,0,13.03693891359396
2001-01-03,1.265711682615741,1,11.528287142497401
2001-01-04,4.31400665458468,1,11.070053797128072
2001-01-05,0.975217703690783,1,8.88238818060008
2001-01-06,0.23840311673130013,1,13.193681461318937
2001-01-07,0.07686503849761814,1,10.724566051183373
2001-01-08,1.3292278432253932,1,12.890526143405927
2001-01-09,0.0,0,14.844572112676786
2001-01-10,0.0,0,14.750446458376612
2001-01-11,0.0,0,17.222773522660376
2001-01-12,0.0,0,17.11812169411601
2001-01-13,0.0,0,17.57843595006234
2001-01-14,0.14915489422898517,1,12.197332383445767
2001-01-15,2.9789962919801907,1,15.16777409569262
2001-01-16,0.23686715982233222,1,9.981452429461818
2001-01-17,2.157115886693363,1,8.519013945261914
2001-01-18,7.0298133147260105,1,14.714504890692503
2001-01-19,0.0,0,21.30569271088142
2001-01-20,0.0,0,18.806223285466487
2001-01-21,1.8638868054238844,1,16.67612780506159
2001-01-22,0.0,0,18.576123633266405
2001-01-23,0.0,0,18.28499920178403
2001-01-24,0.1673902921863366,1,14.40224629483755
2001-01-25,0.0,0,16.935786010330634
2001-01-26,0.0,0,15.349905163695448
2001-01-27,0.0,0,17.697000036726685
2001-01-28,0.0,0,13.704783471940697
2001-01-29,0.0,0,16.483774913080296
2001-01-30,0.0,0,16.53196195329592
2001-01-31,0.0,0,18.12434550884487
2001-02-01,0.0,0,17.848593811340685
2001-02-02,0.0,0,21.342866312854184
2001-02-03,0.0,0,17.58805083640046
2001-02-04,0.0,0,17.484977478242694
2001-02-05,0.0,0,17.199369264162318
2001-02-06,0.0,0,21.1363399967612
2001-02-07,33.698756189370584,1,15.253011764991474
2001-02-08,0.0,0,17.567554866608656
2001-02-09,15.487757522482655,1,10.238033601233237
2001-02-10,0.0,0,14.125597626885888
2001-02-11,0.0,0,15.900695860034359
2001-02-12,0.0,0,19.026174325075722
2001-02-13,0.0,0,18.28344512418131
2001-02-14,27.19234365846096,1,13.492827265191004
2001-02-15,4.921125453694754,1,15.506071660009406
2001-02-16,0.15041247704403934,1,13.214054519024806
2001-02-17,17.83959478991721,1,15.083676876598544
2001-02-18,0.0,0,15.133643653311605
2001-02-19,25.20449896011556,1,13.089319835367087
2001-02-20,0.0,0,16.355301157867768
2001-02-21,0.0,0,16.06492263634791
2001-02-22,0.0,0,13.35798812979521
2001-02-23,1.1481755226746844,1,10.970633876995576
2001-02-24,27.7915493445569,1,9.005580898120389
2001-02-25,6.85056493515708,1,13.643683362443738
2001-02-26,5.532150070819605,1,14.53785233232122
2001-02-27,46.52815839235972,1,12.784899846295604
2001-02-28,15.217321127826379,1,10.103040746682542
2001-03-01,6.579108056080529,1,9.185194306767345
2001-03-02,0.0,0,15.117054108193823
2001-03-03,0.0,0,17.937064200231543
2001-03-04,0.0,0,19.141474186387576
2001-03-05,8.377839083260849,1,13.712454157356825
2001-03-06,0.5416437266270774,1,17.020964504957476
2001-03-07,0.0,0,18.7056416793701
2001-03-08,10.359515852720856,1,15.303623867550975
2001-03-09,2.3218904513074645,1,15.41456228140172
2001-03-10,27.325186097781003,1,14.634050212899757
2001-03-11,3.2392745045727525,1,16.78079083305145
2001-03-12,4.1824961447646425,1,17.882212575827488
2001-03-13,3.8446390412623774,1,19.1671709486356
2001-03-14,2.968805480839368,1,20.37481416903521
2001-03-15,0.0,0,21.452747450315982
2001-03-16,0.0,0,20.673904504988656
2001-03-17,0.0,0,20.964431873106072
