,PP01,P_Occurrence,TX01
2001-01-01,0.0,0,18.58392800946907
2001-01-02,0.0,0,17.903773302430228
2001-01-03,0.0,0,19.10339364115501
2001-01-04,0.0,0,20.097003604504366
2001-01-05,0.0,0,17.558919508522543
2001-01-06,0.0,0,19.452143132299195
2001-01-07,0.974055718923739,1,19.53906691898472
2001-01-08,3.326461433522441,1,18.34246442398177
2001-01-09,0.675685608334933,1,17.605989733491725
2001-01-10,0.0,0,19.237008284966603
2001-01-11,3.164286517058106,1,17.88652385246841
2001-01-12,0.0,0,18.029316529663376
2001-01-13,0.0,0,17.21010773557513
2001-01-14,1.5140485525063556,1,17.394790637533237
2001-01-15,0.09679430797489623,1,17.373683586828253
2001-01-16,0.0,0,19.235556077345848
2001-01-17,1.0308658418030672,1,15.71396113617831
2001-01-18,3.4315654752010305,1,13.84341495400347
2001-01-19,1.6756663980984294,1,13.161300865330809
2001-01-20,0.9241922036718678,1,13.702830968725547
2001-01-21,0.37417830330810364,1,14.96665706979293
2001-01-22,0.0,0,16.87961382377835
2001-01-23,0.0,0,16.95533014751126
2001-01-24,0.0,0,16.935340420407393
2001-01-25,62.829750402794964,1,13.416801418794087
2001-01-26,4.267384270997614,1,12.60089254798198
2001-01-27,0.6479855161893712,1,12.935299518675833
2001-01-28,1.5239190745994826,1,12.934426085557972
2001-01-29,18.98170072723355,1,15.033299439179455
2001-01-30,10.462341588059093,1,15.170052572314628
2001-01-31,0.09802494890925223,1,16.47727641403232
2001-02-01,2.0651526440154693,1,14.251972988457544
2001-02-02,10.629795022446736,1,14.373830954864413
2001-02-03,2.986152751547033,1,14.150821089913764
2001-02-04,0.0,0,16.987453824864048
2001-02-05,13.621911252431019,1,13.927864794506151
2001-02-06,0.0,0,16.028748821825843
2001-02-07,0.0,0,17.54267393481429
2001-02-08,0.0,0,20.170748709409303
2001-02-09,0.19452154430976,1,18.045487743745568
2001-02-10,0.0,0,17.872140432004997
2001-02-11,0.0,0,18.579511015803057
2001-02-12,0.4259120810870795,1,16.181994496591788
2001-02-13,0.0,0,18.46984800017559
2001-02-14,0.0,0,17.38836036603955
2001-02-15,0.15634292796929897,1,13.137780471628465
2001-02-16,4.481774457620672,1,16.184361425810565
2001-02-17,30.550694639680692,1,16.23447850179831
2001-02-18,4.552348723965887,1,15.90407467391221
2001-02-19,1.4662008617039854,1,18.764641389807593
2001-02-20,0.0,0,19.475823861765537
