,PP01,P_Occurrence,TX01
2001-01-01,7.338998788005087,1,15.908456110803884
2001-01-02,0.0,0,18.299738183753693
2001-01-03,0.3216829029687155,1,15.358802593291696
2001-01-04,1.7783173526261875,1,16.536008753077564
2001-01-05,6.216336910876172,1,16.961875574305754
2001-01-06,0.0675219479606735,1,17.690601472521426
2001-01-07,2.0279668302395706,1,15.929162571316388
2001-01-08,0.10546789383001194,1,15.342631792773915
2001-01-09,1.2570494232986322,1,16.2004555693618
2001-01-10,0.0,0,19.17669362144786
2001-01-11,0.0,0,20.802483427768305
2001-01-12,0.0,0,19.188585286543
2001-01-13,0.0,0,16.176002140737513
2001-01-14,2.260371960587921,1,12.884297537661867
2001-01-15,0.0,0,15.887548602470794
2001-01-16,0.0,0,15.604500500759519
2001-01-17,0.26698846569632756,1,13.665500629357037
2001-01-18,0.19210696102667663,1,15.105715309135446
2001-01-19,15.14345985136296,1,13.898768765397483
2001-01-20,0.0,0,15.758288743494557
2001-01-21,0.46746387067146195,1,14.17152301198972
2001-01-22,0.0,0,16.1981794868978
2001-01-23,0.0,0,19.756445669970777
2001-01-24,0.0,0,19.703240408602383
2001-01-25,0.0,0,21.15641636095191
2001-01-26,14.634823592011431,1,16.730156299823452
2001-01-27,1.5748880808424444,1,14.992929669118698
2001-01-28,0.0,0,15.236856138275641
2001-01-29,0.30043540231180427,1,13.70711890099798
2001-01-30,0.0,0,15.452925362380126
2001-01-31,17.324006169678118,1,16.669508629907522
2001-02-01,18.524665307228364,1,16.573222193602394
2001-02-02,0.0,0,19.82119611643806
2001-02-03,13.288295621865014,1,15.832576211667512
2001-02-04,23.13388218202498,1,13.896855905165964
2001-02-05,0.0,0,18.330129837759458
2001-02-06,11.61451579468729,1,13.112988660297336
2001-02-07,5.205009366413578,1,16.31830469490421
2001-02-08,4.53501467943977,1,15.930295535593634
2001-02-09,9.006855051939302,1,16.452860638584003
2001-02-10,15.75759763874334,1,15.122127021831547
2001-02-11,0.0,0,19.40785572012028
2001-02-12,0.0,0,16.870665505461673
2001-02-13,24.589356420855182,1,11.169991777423718
2001-02-14,0.0,0,12.088165542550927
2001-02-15,0.0,0,18.03403803000075
2001-02-16,0.0,0,19.582965966322316
2001-02-17,0.0,0,16.955764353381383
2001-02-18,0.0,0,21.431398806061626
2001-02-19,0.0,0,16.346153432830288
2001-02-20,0.0,0,13.299677008600305
2001-02-21,26.71907078981906,1,12.545591352201285
2001-02-22,0.0,0,20.44665628437912
2001-02-23,0.0,0,16.005319387044082
2001-02-24,0.0,0,15.801853240090324
2001-02-25,0.0,0,14.387876006873917
2001-02-26,0.0,0,17.787984259899858
2001-02-27,0.0,0,18.77554094983462
2001-02-28,21.259606148072915,1,17.469586428028048
2001-03-01,2.9434086201535927,1,19.256054514191636
2001-03-02,0.0,0,21.78441018968553
2001-03-03,9.000767377982259,1,19.789830386906786
2001-03-04,0.8400689620663739,1,20.574350447685394
2001-03-05,8.902440648211359,1,15.357552181879846
2001-03-06,14.315218714511584,1,16.342991175754552
2001-03-07,9.616082621615899,1,18.88384500635887
2001-03-08,13.435508365344917,1,16.997753678603075
2001-03-09,1.9481689219551097,1,13.404918335919996
2001-03-10,0.0,0,19.779715443312757
2001-03-11,0.0,0,16.54137536124583
2001-03-12,29.21456896926002,1,15.87858747397698
2001-03-13,2.96986938766739,1,14.660322499139095
2001-03-14,0.0,0,19.139821405398653
2001-03-15,0.0,0,19.606858499735694
2001-03-16,29.47116292477829,1,14.686509973827594
2001-03-17,8.38597329706311,1,16.74517364148477
2001-03-18,31.14311805002988,1,14.964383185431018
2001-03-19,6.494127485381891,1,17.12006744730581
2001-03-20,43.43650043898426,1,17.28165290600234
2001-03-21,5.5788663648431545,1,20.217989703330016
2001-03-22,0.0,0,21.67867927551595
2001-03-23,1.6656626277680382,1,18.00215177179178
2001-03-24,0.0023693890756044207,1,14.614601359691495
2001-03-25,0.0,0,18.720341896362772
2001-03-26,0.0,0,22.733839957945747
2001-03-27,47.98032145696203,1,20.17446900455123
2001-03-28,0.04987996014644877,1,20.401951645529024
2001-03-29,0.0,0,22.426570231166796
2001-03-30,0.0,0,22.644596354655803
2001-03-31,1.5419439643713366,1,20.084159273313713
2001-04-01,30.27934052903075,1,22.0905643441009
2001-04-02,1.8648495555203022,1,20.429921195854565
2001-04-03,0.0,0,23.29835640411686
2001-04-04,5.02166167582888,1,20.350365813885258
2001-04-05,3.045911807323524,1,20.193380499962117
2001-04-06,0.25276289193558704,1,17.470026332795282
2001-04-07,0.0,0,22.379413810099603
2001-04-08,1.8698672904007432,1,17.549943124710307
2001-04-09,0.0,0,23.03842257182478
2001-04-10,0.13894135667053734,1,22.550175695290154
2001-04-11,0.01502347244392328,1,19.882298306781237
2001-04-12,0.0,0,23.01382116389034
2001-04-13,0.0,0,21.195637591404473
2001-04-14,0.0,0,21.913586671300262
2001-04-15,0.0,0,22.461004986398986
2001-04-16,0.0,0,22.170227736333665
2001-04-17,0.0,0,21.819796301266134
2001-04-18,1.5249673255729639,1,19.998420417988992
2001-04-19,65.37911191335422,1,20.074155869756677
2001-04-20,2.070081704143262,1,22.15443828239809
2001-04-21,21.589328816589706,1,22.48251926137453
2001-04-22,1.5686847700359559,1,22.652961770397738
2001-04-23,4.256845200191471,1,23.432669774319983
2001-04-24,8.427528856380086,1,22.611606547795457
2001-04-25,31.49833395345747,1,21.373550340250993
2001-04-26,0.0,0,25.605588674749914
2001-04-27,0.0,0,23.58269632574257
2001-04-28,0.0,0,24.906203327297643
2001-04-29,0.0,0,24.446310468742823
2001-04-30,0.0,0,23.17771297565041
2001-05-01,0.0,0,24.337127397486103
2001-05-02,19.66346420387688,1,23.02707561688355
2001-05-03,4.146520490527852,1,23.973690398148438
2001-05-04,0.0,0,26.668237710114493
2001-05-05,0.0,0,25.000527165560683
2001-05-06,0.0,0,24.40967580284959
2001-05-07,1.2011407002928578,1,23.08562651902075
2001-05-08,0.0,0,26.150692011933863
2001-05-09,0.0,0,25.906797052474907
2001-05-10,0.06931044342478943,1,24.424202773255303
2001-05-11,0.9358633857022601,1,24.84026179908143
2001-05-12,4.9030966514858125,1,25.517604375885014
2001-05-13,0.0,0,27.889352756051515
2001-05-14,0.0,0,24.664985518613488
2001-05-15,0.0,0,26.097045077762683
2001-05-16,0.0,0,25.46728117067345
2001-05-17,0.0,0,25.818409574286918
2001-05-18,0.0,0,28.17526716187538
2001-05-19,0.0,0,25.226993604916384
2001-05-20,35.55334170062158,1,23.72426605287612
2001-05-21,0.0,0,24.87990018602082
2001-05-22,70.66732880469435,1,23.6371100072573
2001-05-23,0.22426110387266276,1,25.22711088111909
2001-05-24,0.0,0,27.362249146141743
2001-05-25,5.79303866442635,1,26.714701129124396
2001-05-26,28.30042812080547,1,30.07696623976065
2001-05-27,35.53184779794141,1,32.126657199059046
2001-05-28,0.0,0,30.54303759029125
2001-05-29,3.983705226811381,1,30.12194158084024
2001-05-30,115.60590837710836,1,28.955450931040176
2001-05-31,9.047430078209322,1,25.08888062885746
2001-06-01,14.581583004649504,1,24.767409973931592
2001-06-02,0.0,0,28.084644182012905
2001-06-03,19.733567567764187,1,28.503633429006417
2001-06-04,6.099203114258436,1,27.976641487199245
2001-06-05,2.0000940993462777,1,28.099910669065874
2001-06-06,0.0,0,28.115063048658733
2001-06-07,2.5193811729593194,1,27.646642641574598
2001-06-08,0.0,0,28.77960928737548
2001-06-09,0.0,0,30.423553929782646
