,PP01,P_Occurrence,TX01
2001-01-01,0.0,0,22.3097060199004
2001-01-02,0.014352048282990809,1,17.899270786972853
2001-01-03,0.19870283964151758,1,15.417244572445563
2001-01-04,5.040662899661934,1,16.534354723461817
2001-01-05,22.92111922877907,1,18.91751133533814
2001-01-06,0.5250915846980249,1,17.831231265315303
2001-01-07,0.056108410690964367,1,16.909257358054766
2001-01-08,6.306671789552363,1,17.173335806109282
2001-01-09,0.08606871223238581,1,16.779949971614727
2001-01-10,7.1070233303806605,1,15.709097524084266
2001-01-11,6.941711960877818,1,15.32456219670187
2001-01-12,0.6379074669388057,1,15.138939575319363
2001-01-13,0.01160468722901944,1,15.330491787883025
2001-01-14,0.19223714289056734,1,15.80425864728452
2001-01-15,23.576930442268193,1,15.7159066989416
2001-01-16,0.1903754719874912,1,17.863219805603123
2001-01-17,0.0,0,21.10003115830365
2001-01-18,0.0,0,19.537011403471986
2001-01-19,0.0,0,15.948363540541592
2001-01-20,0.0,0,15.898639322131478
2001-01-21,24.36304908564216,1,13.920556390042677
2001-01-22,0.6297420596102979,1,15.033015528628654
2001-01-23,0.0,0,19.460788299549606
2001-01-24,0.0,0,20.048737840421474
2001-01-25,3.3414364310326174,1,16.526009219354822
2001-01-26,0.600915829607478,1,16.290292305272402
2001-01-27,0.0,0,16.520720346588746
2001-01-28,0.0,0,15.519451074261479
2001-01-29,0.0,0,15.73274666504124
2001-01-30,0.0,0,16.62421652816333
2001-01-31,0.0,0,15.42745370753598
2001-02-01,7.627723394020237,1,15.0652005863629
2001-02-02,1.3565179655769998e-05,1,16.16361603492296
2001-02-03,0.0,0,17.52636016287374
2001-02-04,0.0,0,17.8852778897352
2001-02-05,0.0,0,19.251510041999
2001-02-06,0.0,0,19.593127935507837
2001-02-07,0.0,0,20.495814646548293
2001-02-08,0.0,0,22.648717805932588
2001-02-09,0.0,0,23.647605595217904
2001-02-10,0.0,0,20.750339575278435
2001-02-11,0.0,0,20.944473496860127
2001-02-12,0.0,0,20.57853844950988
2001-02-13,0.0,0,17.747547046871095
2001-02-14,3.885673981499873,1,15.320842517571226
2001-02-15,0.0,0,20.10267331383221
2001-02-16,0.0,0,16.246488601513477
2001-02-17,0.0,0,16.10871484995903
2001-02-18,0.0,0,17.445923733342934
2001-02-19,0.0,0,17.223287692742748
2001-02-20,0.0,0,16.32265384512312
2001-02-21,0.0,0,16.926232024751585
2001-02-22,0.0,0,17.131635646932974
2001-02-23,0.0,0,19.264155835384056
2001-02-24,3.162894456371482,1,14.567356630380193
2001-02-25,0.0,0,16.452343684397377
2001-02-26,4.659766135695875,1,9.79956531149619
2001-02-27,22.572850988105404,1,11.420776319340494
2001-02-28,0.0,0,15.419154819098772
2001-03-01,2.4313152405994223,1,16.90745828565154
2001-03-02,4.352528998993674,1,18.206336506969016
2001-03-03,0.0,0,22.30693647907362
2001-03-04,0.0,0,20.466541534762808
2001-03-05,2.8751839428394153,1,19.91671652620356
2001-03-06,0.027187036096446657,1,18.125452304495447
2001-03-07,0.0,0,20.58244919535405
2001-03-08,8.204743376714925,1,19.199363151086867
2001-03-09,1.3726703217793885,1,17.291530293984454
2001-03-10,1.8607817407548881,1,16.04490975978828
2001-03-11,19.315736389626057,1,12.74110730505284
2001-03-12,0.3847123480441292,1,12.86998041160408
2001-03-13,5.573756556477748,1,13.540879051097683
2001-03-14,22.67049296087562,1,14.369925734103136
2001-03-15,5.074947245358125,1,17.574919635093202
2001-03-16,9.678997652019783,1,13.005299200701284
2001-03-17,8.484954746589867,1,15.120502278882144
2001-03-18,12.471851813372075,1,17.592419651425686
2001-03-19,0.0,0,19.67835791848316
2001-03-20,0.0,0,19.462878229760182
2001-03-21,2.3451563053223965,1,17.158830550860614
2001-03-22,2.2975962823200744,1,16.38657458455251
2001-03-23,0.0,0,19.935960410509896
2001-03-24,3.4077698901221947,1,17.752327135999305
2001-03-25,2.1149335659010626,1,19.029464394855495
2001-03-26,2.5424540207291453,1,21.73994166428857
2001-03-27,0.0,0,22.17448779288409
2001-03-28,2.745331857155082,1,17.21442522307255
2001-03-29,2.292040512561311,1,20.580841610195005
2001-03-30,0.0,0,24.18779294866131
2001-03-31,0.0,0,24.876527242742636
2001-04-01,8.518295998069709,1,21.443159816828004
2001-04-02,4.545962901317602,1,19.98378839790238
2001-04-03,3.8603178666231246,1,20.388621182541282
2001-04-04,0.0,0,22.219075364420583
2001-04-05,0.0,0,20.59347483760524
2001-04-06,0.0,0,19.67226481634119
2001-04-07,0.0,0,19.808681283415794
2001-04-08,0.0,0,20.59302024193733
2001-04-09,36.10625098170007,1,17.631997023927013
2001-04-10,14.250569400358323,1,17.272597901278594
2001-04-11,0.0,0,23.076743055168958
2001-04-12,0.0,0,24.46664084030672
2001-04-13,12.129225339096218,1,23.274313933154627
2001-04-14,0.0,0,26.642759589577537
2001-04-15,0.0,0,24.238321743673193
2001-04-16,0.0,0,23.536754162051125
2001-04-17,0.0,0,23.4311316745692
2001-04-18,12.738908834432038,1,19.75770459171956
2001-04-19,1.7168820812009244,1,19.02557959693129
2001-04-20,0.0,0,21.40918598711238
2001-04-21,0.0,0,22.16616943934831
2001-04-22,0.0,0,23.042632894120473
2001-04-23,0.0,0,25.976699134275204
2001-04-24,0.0,0,26.85681824775743
2001-04-25,1.839597172762006,1,24.511308662104877
2001-04-26,4.907121808158207,1,23.617588501970232
2001-04-27,18.89491652036821,1,22.586782565136918
2001-04-28,0.19387633040279223,1,24.26743630521484
2001-04-29,4.311247322960508,1,26.496102278006454
2001-04-30,0.0,0,25.766375255551495
2001-05-01,0.0,0,23.803374147252676
2001-05-02,0.0,0,23.063796132211582
2001-05-03,0.0,0,22.669184482246074
2001-05-04,21.280351977053357,1,22.56401368499281
2001-05-05,0.0,0,26.16550003956561
2001-05-06,0.0,0,25.013279497507295
2001-05-07,0.0,0,23.97076416908159
2001-05-08,0.0,0,24.20454809355091
2001-05-09,0.0,0,25.532191679739597
2001-05-10,0.0,0,24.088621957690812
2001-05-11,0.0,0,26.783453988025695
2001-05-12,0.0,0,27.636371754962383
2001-05-13,0.0,0,23.14668101265308
2001-05-14,33.57888058260496,1,22.854801788102346
