,PP01,P_Occurrence,TX01
2001-01-01,0.0,0,14.297552455621833
2001-01-02,0.0,0,12.85877042477241
2001-01-03,0.8180347314678789,1,14.5596172977131
2001-01-04,8.185293768585804,1,17.38103666092787
2001-01-05,0.03664582586915376,1,16.076667523986096
2001-01-06,0.0,0,19.141664494365383
2001-01-07,0.2585846144867303,1,18.499674322117333
2001-01-08,1.5879976959144535,1,18.564937567928276
2001-01-09,0.0,0,16.52216326288904
2001-01-10,2.8479908781236487,1,14.29047165935501
2001-01-11,4.122366655306165,1,19.021529182762805
2001-01-12,26.902236610033743,1,21.75731450443279
2001-01-13,0.0,0,21.472430381215844
2001-01-14,15.874061887085041,1,14.90728499719781
2001-01-15,0.9995091126447889,1,16.94551962695742
2001-01-16,130.48623527175738,1,17.089598532903572
2001-01-17,1.085873870705251,1,15.386657691732546
2001-01-18,0.0,0,16.79675473275208
2001-01-19,0.0,0,17.040630137940354
2001-01-20,7.105653790025303,1,18.572592867191986
2001-01-21,0.5250817495993172,1,19.179615949852327
2001-01-22,0.0,0,23.85402203826407
2001-01-23,0.0,0,19.661357960194668
2001-01-24,0.03163241869843713,1,17.01629888339774
2001-01-25,8.387701385600794,1,16.55772181798318
2001-01-26,0.0,0,16.0874408711231
2001-01-27,0.0,0,17.016114414681407
2001-01-28,0.0,0,17.858430271925066
2001-01-29,0.20306470822468886,1,14.911491645673186
2001-01-30,0.0,0,17.02492621828719
2001-01-31,0.0,0,16.955444200754723
2001-02-01,0.0,0,20.12283740979865
2001-02-02,0.03728888969987575,1,19.952109855021575
2001-02-03,1.702568804448368,1,16.78611025556374
2001-02-04,0.0,0,19.032643860346962
2001-02-05,0.0,0,18.652614894194347
2001-02-06,1.1785166392297621,1,17.062804859958838
2001-02-07,0.0,0,19.867867800525477
2001-02-08,0.0,0,18.586963960936732
2001-02-09,0.0,0,20.85592480218893
2001-02-10,0.0,0,19.546548202906383
2001-02-11,0.0,0,19.03192105156312
2001-02-12,2.052487503994111,1,17.110495540218693
2001-02-13,2.116264295964964,1,17.092812024254478
2001-02-14,2.719290510260117,1,16.749373430739848
2001-02-15,2.0372956440994545,1,17.69559185724411
2001-02-16,0.09731253904967037,1,17.184917933686503
2001-02-17,3.4021406553172593,1,15.12833273801607
2001-02-18,23.42398472343704,1,15.445445066709402
2001-02-19,88.53907935544878,1,14.417260773400608
2001-02-20,2.941569624978704,1,14.815343051817068
2001-02-21,0.053148439519308296,1,15.682274662023678
2001-02-22,0.820963742514297,1,16.909792083302616
2001-02-23,0.014564412395482156,1,18.99514589291388
2001-02-24,0.0,0,23.785188588152295
2001-02-25,0.0,0,21.606676532302693
2001-02-26,15.000134433777717,1,20.812466157381756
2001-02-27,0.0,0,21.0758766825212
2001-02-28,12.348552713647875,1,17.16313530910176
2001-03-01,0.0,0,22.025042891384224
2001-03-02,0.0,0,24.861555849191756
2001-03-03,9.113948171848032,1,20.345117028682665
2001-03-04,22.913837664822278,1,20.562008009401346
2001-03-05,11.549265452041304,1,19.912920251037846
2001-03-06,0.0,0,20.001118048091858
2001-03-07,0.0,0,20.47375269285039
2001-03-08,0.0,0,19.691665347517883
2001-03-09,0.0,0,14.845508472296823
2001-03-10,15.313192140368589,1,13.507316322918236
2001-03-11,10.512704692547144,1,17.110998745661547
2001-03-12,0.0,0,24.016271213627604
2001-03-13,0.0,0,22.345503585270915
2001-03-14,0.0,0,19.763289564498415
2001-03-15,10.764291573271569,1,13.918262621712898
2001-03-16,0.0,0,19.19593363968694
2001-03-17,0.0,0,16.30179075880616
2001-03-18,0.0,0,18.24130144969195
2001-03-19,0.0,0,21.866644750944975
2001-03-20,0.0,0,22.539866841002002
2001-03-21,12.065388687246106,1,24.141722949709333
2001-03-22,6.893278103613258,1,24.683841303169515
2001-03-23,11.324863749591634,1,27.373234502149195
2001-03-24,30.717430415151224,1,22.764790908593852
2001-03-25,40.19283180680544,1,24.729981584523948
2001-03-26,9.617819284478799,1,22.330163019370012
2001-03-27,2.931547237739535,1,22.327291766632968
2001-03-28,23.32107644631445,1,22.928620852913422
2001-03-29,13.569928209521796,1,23.557431256352682
2001-03-30,30.045843560641103,1,23.858276128556177
2001-03-31,12.723206670592631,1,21.17574440968729
2001-04-01,12.321537406278743,1,20.99217771201831
2001-04-02,5.483900902702445,1,18.128087181492347
2001-04-03,0.0,0,18.336484515149042
2001-04-04,0.0,0,21.61886111840931
2001-04-05,0.0,0,20.114699618433594
2001-04-06,0.0,0,17.101161298503467
2001-04-07,0.0,0,20.579733222014568
2001-04-08,0.0,0,22.038498813160416
2001-04-09,51.57539402914498,1,21.458902662704148
2001-04-10,1.0672264771143616,1,22.031401213584264
2001-04-11,14.618736335697957,1,21.57082119674707
2001-04-12,6.609910273686844,1,23.852325315499886
2001-04-13,42.02961257568312,1,23.581541759750582
2001-04-14,26.59460361538375,1,21.32972770007129
2001-04-15,23.292458703768983,1,22.78604921854184
2001-04-16,0.0,0,22.21675201801712
2001-04-17,0.0,0,24.007381584272984
2001-04-18,0.0,0,21.76211093845279
2001-04-19,0.35996055940168425,1,19.298136048121535
2001-04-20,6.497498536719296,1,19.58799368844496
2001-04-21,12.413035186009678,1,21.212240348913518
2001-04-22,0.0,0,25.78147559182546
2001-04-23,0.0,0,27.660211691880818
2001-04-24,0.0,0,25.218847645567827
2001-04-25,32.18208989510531,1,22.52551296045627
2001-04-26,5.010706076499998,1,22.24474187033087
2001-04-27,18.500485675038618,1,21.476024387801814
2001-04-28,8.062432045134676,1,21.979585333550297
2001-04-29,0.0,0,25.078448065336428
2001-04-30,0.0,0,27.948204237147895
2001-05-01,18.378383772941977,1,22.951709061862278
2001-05-02,7.57293940520142,1,23.089350226508536
2001-05-03,0.8756459006993291,1,23.707029852268313
2001-05-04,6.572950825701107,1,23.024341030747095
2001-05-05,47.92966894107108,1,22.39931349460336
2001-05-06,4.0479588590970685,1,23.290109612163523
2001-05-07,1.5303745611274857,1,24.794046230127826
2001-05-08,0.0,0,25.810501680413065
2001-05-09,0.0,0,26.15408359190675
2001-05-10,0.0,0,26.925733033697878
2001-05-11,3.467793028257551,1,25.922929165551793
2001-05-12,1.258128161595993,1,26.16106655419558
2001-05-13,7.487535493294605,1,26.768974412183493
2001-05-14,0.0,0,28.563901269468307
2001-05-15,23.519443782624386,1,26.64970228584057
