T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
0.6179616827713801,1.2120726222393272,0.8605132857240118,0.8346990567925905,1,1,1
0.30451194361636524,0.865913637335338,1.3519189397906777,1.1119091764305238,1,1,1
0.4041993793688299,1.1018367818214498,0.7925108304166077,0.3595792197823761,1,1,1
0.4825767115542767,0.9604912991125347,1.1557570750548898,1.6202535116782335,1,1,1
0.55245007966694,1.353125233599314,1.0191123667403603,1.3594457730765241,1,1,1
0.14922517475329045,1.111783615030179,0.9738512740142662,0.7823086845446275,1,1,1
0.30124335038034644,0.7915484383810234,1.2401561985709473,1.5461672744833643,1,1,1
0.5266000848067449,0.8136561744163808,0.8770440219885293,0.6658658304468487,1,1,1
0.4977934184827326,1.1212807073644127,0.9912855030291338,1.3043923782400837,1,1,1
0.4009107087787811,0.9471311998651667,2.135274192865164,2.6996357599754877,1,1,1
-0.34037443462170813,0.8481657143781348,0.6944624583899762,1.022132005993388,1,1,1
0.613617585834703,0.9758385740144794,1.0934479860652426,1.4496061301806435,1,1,1
