T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
0.5775777716385662,0.6918394159767935,0.9524640401385764,1.256382349142787,1,1,1
-0.09494484349301047,0.6039545735491918,0.9467975107257616,0.9312993167647817,1,1,1
0.6419435199938306,0.6707340658046423,1.0341121787727299,0.9501186006466007,1,1,1
0.38037944592927886,0.8623762446012029,1.1807352647029854,1.4381471785182809,1,1,1
0.48503064607319146,0.975855378210703,1.1614952487352213,1.5729257347791785,1,1,1
0.056192337839227946,1.050144224301335,1.0798229141698648,1.184342989742519,1,1,1
0.23888067948190894,0.5315645436646913,0.940133053759818,0.878117258200858,1,1,1
0.5910806756270581,0.4981280775900714,0.9730141980152633,0.8015583423940665,1,1,1
0.5589842143811694,1.2441930071596863,1.2123576758271322,1.8276652743157003,1,1,1
0.5807172273334693,0.7102737649437688,1.2287835593291236,1.5015454493551876,1,1,1
0.30642427143297724,0.640717974497462,1.0879646987918863,1.6509423935023553,1,1,1
0.5650519120065773,0.7642868845231771,1.14877899065089,2.013107293680907,1,1,1
