T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
0.372426404451069,1.3978017931851103,0.959032473385699,0.9562825606996942,1,1,1
-0.05055092259457439,0.8467386511822392,1.496338077160106,1.3160795459302692,1,1,1
-0.2001432719983569,0.679139001187779,1.0096131151627246,0.7218380995360109,1,1,1
0.6823203638980289,0.8153796801964072,0.8866896991330763,1.1149373099757072,1,1,1
0.501800055252879,0.6817132271171065,0.9877701068269935,0.5885635312599629,1,1,1
-0.18093839946545742,1.070399935196735,1.0947259047835398,1.1818306682562925,1,1,1
0.27634711014597,0.8683289863019543,0.9841022412616655,0.8703569161112751,1,1,1
0.4035806756270581,0.7067433885415596,0.742344761404735,0.9612858225878428,1,1,1
0.010943442896792277,1.1023048790636594,0.849456722019261,1.080326331796329,1,1,1
0.38296942459909644,0.8022921185560437,1.8197237054074638,2.533268652370938,1,1,1
0.0052401894017286565,0.7571306127136732,0.8991589790803823,0.7330687424568803,1,1,1
0.39259402626439055,1.1609334636820983,0.8361149628238883,1.3489145029519753,1,1,1
