T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
1.102415707236844,0.868017748616523,1.0974113098811757,0.6446945132841676,1,1,1
0.19820187217310803,1.211297937737716,0.934320900469904,0.9645482733510782,1,1,1
0.79469861482319,1.2375245985221126,0.7377569303623691,0.4353201408902036,1,1,1
0.9406050832648027,0.8900486131703239,0.9615139369363878,0.8957761552347251,1,1,1
0.266876220703125,0.8973586665923969,1.0157339243835353,0.7849352132550258,1,1,1
0.24591112638774604,0.5404997342332781,0.92700788011789,0.9855942423308233,1,1,1
0.4334471050061701,0.9845324383793614,0.9387167196430733,1.4739858935463968,1,1,1
0.36235817357113476,0.8822480307073627,0.9900980656636815,1.5461720211944217,1,1,1
0.34554009688528,0.864079338883208,1.1213705778231542,1.2673978349080413,1,1,1
0.3414579692639812,0.7058266065106492,1.2658730527844513,1.0243264767255371,1,1,1
-0.11137968364514705,1.0509977613667956,0.7521756569210368,0.5232704855911182,1,1,1
-0.03399867007606616,1.515146569819381,0.7419640711944038,0.8978530060722901,1,1,1
