T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
0.6242754484477793,1.2870834433958531,0.8923724449846966,0.5636349369226742,1,1,1
0.5467309249074823,0.7806666999952223,0.9234778579849863,0.6699599030401924,1,1,1
0.24681958650287683,1.1306276310194374,0.936093131990595,0.801431622530437,1,1,1
0.2893538625616756,1.1357129026100463,0.9158650181450286,0.7401334606142187,1,1,1
0.20839538574218608,0.6647571193839401,1.0068823137414524,1.0647239234033312,1,1,1
0.6446995785361835,0.6656346886388007,0.92888246276814,1.0531523746244043,1,1,1
0.3199552837171069,0.8117513970859713,1.0690732667226852,1.1528154263487462,1,1,1
0.43947304173519797,1.2354847307109802,0.8240921825596864,0.7152494120272894,1,1,1
0.3453386808696557,0.9125550900351244,1.0754885919542525,0.8981055040148276,1,1,1
0.4193388286389812,0.8893552331280313,0.9024433853073417,1.0703079795133557,1,1,1
0.38967012104235366,1.1570631171917753,1.006194029325945,0.7613389835612945,1,1,1
0.2052866082442435,1.127474795286049,1.043038967205,0.9894987066760552,1,1,1
