T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
1.209544613486841,0.9984300224114003,0.5915734347841662,0.5142764068758792,1,1,1
1.1629113448293573,0.6984162515377946,0.7510760004933289,0.9200404822422835,1,1,1
1.5777766177528783,1.7843478084403575,1.1518592412174757,1.1354173603854036,1,1,1
1.4974013479132395,1.0243965305749487,1.1406060530103013,0.9487564373684986,1,1,1
1.1567321777343764,0.8363959578748268,1.1746492268696942,0.7230932972985311,1,1,1
0.5603459408408717,0.7494916895648319,1.0196000369989533,1.0276543720986564,1,1,1
1.0587522807874201,1.0495085033833913,1.036181604509913,1.2597556224379785,1,1,1
1.3032151071648848,1.6988878821629048,0.9682948992572898,1.2380478616173187,1,1,1
1.6765764738384057,1.1725397846246663,0.8801078665497813,1.0578800907168928,1,1,1
1.268807822779607,0.7049262667948992,0.8731813682893719,0.7433470663589037,1,1,1
1.62568696674548,1.15368420427861,0.9702482075768721,0.7230963814279441,1,1,1
1.4835031609786213,0.9176617254292267,1.2736315994794796,1.1671767255518137,1,1,1
