T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
0.7648333097759057,0.771878892166371,0.7980599711914784,0.7212827587356104,1,1,1
1.2213189376027955,1.1751636536081795,0.8270798938013951,0.7633912768021478,1,1,1
1.977355475174754,0.9739060634469932,1.1188046923145312,1.2500222540937376,1,1,1
1.8726729543585527,1.290667474636335,0.7875398757308173,0.7822273196335294,1,1,1
1.2122985839843743,0.8998945723034535,0.9652252787730589,1.1292319249609468,1,1,1
0.7513768246299364,0.5033707613318947,1.0163027131269597,1.5479667922738143,1,1,1
1.439797813013982,0.8667444394270462,0.7427803532004585,0.7320558516516192,1,1,1
1.7770523874383244,1.3896259642044486,0.9038151366397015,1.5587445184559447,1,1,1
1.480418636924341,1.0432963089564675,0.9634295217616382,1.0648061900834391,1,1,1
1.6914427104749201,0.8619449094315459,0.8656295289205816,1.2669475532356747,1,1,1
1.2458712929173537,1.2306057844267362,1.2810887775602138,0.8037041729007561,1,1,1
1.4829080682051838,1.822600456341967,1.297611389798258,1.3277065479901227,1,1,1
