T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
1.0494036222759036,0.9225764917789047,1.0011909187520058,0.5674202910252056,1,1,1
1.2648553145559198,0.7451979965349946,0.6995062660933014,0.8262256603835388,1,1,1
0.9910242984169386,0.832920103580775,0.973781662615082,1.156124687056109,1,1,1
0.5589461477179256,0.9170030201328911,1.1429778941517474,0.9234912058570244,1,1,1
0.9790130615234389,1.0597309463814546,0.7705457032448269,1.0510081913149096,1,1,1
0.5198216488486835,0.7105747384104254,1.0016802105349911,1.249150617205484,1,1,1
0.6278196635999187,0.7344405446392588,0.9416730216146232,0.874887471479252,1,1,1
1.0714829294305126,0.6760275816721393,0.7122021009972671,0.6426718830150959,1,1,1
1.0528032804790293,0.6544572525543199,1.1123467573702768,0.8581988409593767,1,1,1
0.6437437358655451,0.9106522025690139,0.7611673943429537,0.5769420878995976,1,1,1
0.7734713905736044,1.5197003114669299,1.0874336457341565,0.819320628009745,1,1,1
0.5778360467208081,1.6061429144133008,0.7980006641044244,1.1367141419559224,1,1,1
