T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
0.4310903448807544,1.1944655436252316,0.9753418365049445,1.3580652008333027,1,1,1
0.3265883596319874,0.775053654845546,0.9371568641457223,1.091032792232296,1,1,1
0.6775026020250827,0.8582617166207104,0.9097815575511318,0.6849921543357987,1,1,1
0.21357036389802886,0.5042226582472211,1.251002549651511,1.7273883152350877,1,1,1
0.6210749575966261,1.1017773486990443,0.9611785214512923,1.5551814271914284,1,1,1
-0.04513517680920742,1.1909049208110667,1.1770120406270341,0.9375361964201736,1,1,1
0.43955206620065823,0.9951614968277067,0.9993054318128579,0.9634881526049189,1,1,1
0.5640726189864331,1.2682076793805368,0.9053400803484547,0.7140245175393775,1,1,1
0.323455649928043,1.4065213587097465,1.500636545102073,3.4121598602150045,1,1,1
0.08325934159128323,0.6206023382782598,3.357059036564006,3.289511729473781,1,1,1
-0.17637602153576992,0.7758046245774746,0.9164545930138326,1.118765490485994,1,1,1
0.08576419228001697,0.8243719893656285,1.1629949498947953,1.6834062240375978,1,1,1
