T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
0.7745809454666919,0.6841379170889254,0.8698590577250187,1.5966786628239156,1,1,1
0.3467269094366756,1.03230756685941,0.7255571844261036,0.6111730795430649,1,1,1
0.5548463520250806,1.009260440182549,0.5249845439730206,0.33425263020841856,1,1,1
0.7520286158511524,0.5991749126341103,1.1780974468993561,1.0441495275690202,1,1,1
0.6065028140419386,0.8804384325913485,1.182582695240494,1.4468293460447095,1,1,1
0.26718476947985437,0.7532936558025934,0.8605019821133709,1.1136263888973135,1,1,1
0.29711127030222073,0.7667447208621094,1.3615866522492974,1.0384072834830549,1,1,1
0.762095079923931,0.7974700897162609,1.0222879861014782,0.49255188981616066,1,1,1
0.7527006450452305,1.1829887966631634,1.719270221764594,2.1716238565432255,1,1,1
0.5902844880756568,1.048728608936905,1.4359280968888974,2.804552241766542,1,1,1
0.8772128456517301,0.847575046489895,0.6825420055637748,1.071953911049277,1,1,1
0.9369971024362655,0.8682106876898855,1.0089822873984238,1.031750497063915,1,1,1
