T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
0.4437853361430939,0.9840502882397563,0.9342497188896102,0.8107382488054502,1,1,1
1.335958219829358,0.7496073190518971,0.5895230590679651,0.7003399785277624,1,1,1
1.19594373201069,0.9444129693202886,1.0742719616291885,1.376460823056534,1,1,1
0.42229758814761453,0.4665856024995178,1.1401749030961297,0.8372258423411001,1,1,1
1.2302215576171882,1.2272307664682491,0.949021954841125,1.5396109370853197,1,1,1
1.07340441252056,0.7554374371469448,0.7158854400411145,0.6377937645656916,1,1,1
0.9515287700452326,0.7370911688285974,1.02497981197429,1.0472261888003997,1,1,1
1.0282456247430112,1.4800093068589983,1.2251768280049173,1.4449532866189239,1,1,1
0.8732866789165286,1.2773567534736583,1.0660138121660305,0.8382068481872942,1,1,1
0.4389372173108548,0.6467368561788454,1.1233111649634016,0.8339172995727855,1,1,1
1.1056857460423544,0.8609485479394008,0.9120885356112545,0.7540500933227213,1,1,1
0.8050577264083074,1.0262503457553995,1.3737162888813088,0.7351653602584793,1,1,1
