Date,PP01,TX01
2050/01/01,0.0,14.649278830334845
2050/01/02,0.0,18.11437168811901
2050/01/03,0.0,20.228477443191867
2050/01/04,0.0,23.449750761534357
2050/01/05,0.0,20.16276632938621
2050/01/06,0.5983627248007328,16.759395764393588
2050/01/07,8.816994361528776,17.74301149566934
2050/01/08,0.11047768332630178,17.393337641167484
2050/01/09,2.210937666068727,15.75480547247094
2050/01/10,0.0,19.8868847881085
2050/01/11,0.0,19.519290596838577
2050/01/12,0.0,17.767329067614437
2050/01/13,0.0,18.206054910636578
2050/01/14,0.0,19.4477444925652
2050/01/15,0.0,18.72315476716448
2050/01/16,0.0,20.55531622867253
2050/01/17,0.4539543351209256,18.564360341039162
2050/01/18,0.5004704787366141,16.643970968828942
2050/01/19,0.0,18.138903115571047
2050/01/20,0.0,19.084522527166925
2050/01/21,0.0,18.891849304801166
2050/01/22,12.548066349881253,15.791529659497785
2050/01/23,0.2982999043299608,14.244276889410473
2050/01/24,1.0552225662206958,14.871965571836231
2050/01/25,22.418125296581803,15.03621520665612
2050/01/26,1.1360812438698864,14.042746746049195
2050/01/27,1.351119024458862,16.157985053399074
2050/01/28,0.0,17.703392532257983
2050/01/29,0.0,16.18075091894277
2050/01/30,0.0,17.792080379999312
2050/01/31,0.0,18.280206930969882
2050/02/01,0.41736889523116993,16.116654247519314
2050/02/02,8.002671337131293,14.900194098915838
2050/02/03,0.0,17.790860434631565
2050/02/04,4.11901419906049,15.302382070357107
2050/02/05,1.9898332875969718,16.321628800622488
2050/02/06,2.397104760079114,15.209125549852887
2050/02/07,0.0,16.480608832280236
2050/02/08,0.0,17.135113985615757
2050/02/09,3.6064393340586713,14.732879517097649
2050/02/10,7.947723875689704,16.922715172625033
2050/02/11,3.9868801337823014,14.913708083899987
2050/02/12,4.235047393043556,16.15573932487255
2050/02/13,0.0,17.449221513974972
2050/02/14,15.764319670612498,15.768154193807263
2050/02/15,1.9151738969336485,16.776926436548983
2050/02/16,10.737568105471986,18.18189920927918
2050/02/17,0.0,20.374961491435915
2050/02/18,0.0,20.024529949187382
2050/02/19,1.1593654475512836,16.464688641982256
2050/02/20,0.0,19.807614905727576
2050/02/21,0.0,21.6067754618644
2050/02/22,25.169754752335603,18.547342105028402
2050/02/23,2.7633061501850524,17.3399834509803
2050/02/24,1.1204076945971797,18.96149735036392
2050/02/25,1.537777984273354,19.89081731616981
2050/02/26,0.7405320329952358,18.36696898334122
2050/02/27,0.0,19.37279315155144
2050/02/28,0.0,20.2500727434161
2050/03/01,6.589577264559828,16.247325593761584
2050/03/02,0.04617794100042692,16.94804716634871
2050/03/03,0.0,18.772284479334374
2050/03/04,0.0,19.053385174630147
2050/03/05,0.0,20.942250495491155
2050/03/06,0.0,20.232189212536152
2050/03/07,15.145486254014536,15.76616612593929
2050/03/08,0.0,20.796711293575324
2050/03/09,0.0,19.906592864866788
2050/03/10,0.0,20.003711787103725
2050/03/11,0.0,18.65421488055805
2050/03/12,0.0,19.83655873252949
2050/03/13,0.0,19.906383530027952
2050/03/14,0.0,18.597613349241573
2050/03/15,0.0,21.070252149564986
2050/03/16,0.0,21.35904550012504
2050/03/17,0.0,20.851746818013954
2050/03/18,0.0,18.066047440108953
2050/03/19,0.0,20.772135031480566
2050/03/20,5.597286870610258,18.19121919067836
2050/03/21,4.979766221469579,19.982292920508158
2050/03/22,0.16773331196579935,19.686167950422742
2050/03/23,0.0,22.15600130494025
2050/03/24,0.0,22.703841653935843
2050/03/25,0.0,21.963878550678743
2050/03/26,0.0,21.16188136810407
2050/03/27,0.0,23.102226076806463
2050/03/28,0.0,22.04654376470657
2050/03/29,0.0,20.358081392026087
2050/03/30,0.0,19.124144992946256
2050/03/31,0.0,19.733511626753604
2050/04/01,0.0,19.94200117141003
2050/04/02,0.0,19.897121108477883
2050/04/03,1.1320000399126386,21.07139090771991
2050/04/04,0.0,24.089949894596405
2050/04/05,0.005799396109322673,21.2775552817241
2050/04/06,0.48546153708894674,17.61121222004179
2050/04/07,0.0496924959623105,17.81993004902285
2050/04/08,8.357570202983643,20.66859177077203
2050/04/09,0.0,21.236177614557427
2050/04/10,0.0,25.200336115420193
2050/04/11,9.025188843618258,24.906903773588223
2050/04/12,0.0,29.127688546710587
2050/04/13,8.634801710423373,27.374298088536683
2050/04/14,4.494308565936049,25.163946759317895
2050/04/15,3.9694694246464786,23.083273052901806
2050/04/16,4.771723862691898,16.932214090749575
2050/04/17,0.0,15.725996021935181
2050/04/18,10.72461947684379,13.126144662171727
2050/04/19,0.0,16.455325156334105
2050/04/20,0.0,15.50476554840164
2050/04/21,0.0,19.54246819894519
2050/04/22,0.0,20.71631910615274
2050/04/23,0.0,26.158606617698464
2050/04/24,37.876889838364875,21.717439679219215
2050/04/25,4.6632105910809205,20.214312107740245
2050/04/26,16.836923816520596,21.782740306136763
2050/04/27,0.0011607235353158721,23.454098007086014
2050/04/28,0.0,25.126686975191078
2050/04/29,0.0,24.476204349530995
2050/04/30,0.0,25.272683742938224
2050/05/01,0.0,26.05259240881105
2050/05/02,0.0,24.823443562891498
2050/05/03,0.0,27.675753749438453
2050/05/04,2.9994777323367305,23.08786713737447
2050/05/05,2.152056849777487,22.503616640782568
2050/05/06,0.7524036876475599,22.058440304243078
2050/05/07,26.828096053488427,21.104176079371083
2050/05/08,0.0,26.911250633511724
2050/05/09,0.0,30.064734736274872
2050/05/10,9.134797503290148,28.72680168680478
2050/05/11,0.0,31.02086013692602
2050/05/12,0.0,31.402364086620306
2050/05/13,2.2802369149187407,29.7405269770446
2050/05/14,0.0,30.07528823066493
2050/05/15,0.0,29.19645168682167
2050/05/16,0.0,31.716520982011907
2050/05/17,1.7461496954564057,29.30790347366116
2050/05/18,0.30339768880273293,28.029909319580867
2050/05/19,0.6551651793543904,29.577667975074867
2050/05/20,0.0,31.28684877507877
2050/05/21,4.411350428198535,27.655446106402255
2050/05/22,36.37210768433567,27.03343350492436
2050/05/23,0.0,26.830135533034007
2050/05/24,0.0,27.702084921833
2050/05/25,0.0,26.843076683121197
2050/05/26,176.93841260532784,22.918855715249077
2050/05/27,10.056891718286149,26.823560453052703
2050/05/28,10.135927409581708,24.439737558668888
2050/05/29,0.0,24.91382221676092
2050/05/30,81.96858348856811,25.081132466223675
2050/05/31,12.197431624290097,24.02585385373367
2050/06/01,1.1110234759614446,22.027379179089014
2050/06/02,0.0,24.099530915189398
2050/06/03,1.3330793114098873,23.378515090052918
2050/06/04,0.0,28.171252362830316
2050/06/05,0.0,26.958118478546183
2050/06/06,0.0,27.715826195620068
2050/06/07,0.0,28.812075489060526
2050/06/08,0.0,28.396846380453134
2050/06/09,0.0,26.3014158318211
2050/06/10,0.0,26.734652348923394
2050/06/11,0.0,27.285378457418812
2050/06/12,0.0,27.14219108030571
2050/06/13,0.0,26.936348968719603
2050/06/14,0.0,29.050184973907786
2050/06/15,0.0,30.18115298338464
2050/06/16,0.0,32.50993315165066
2050/06/17,0.0,30.418823135593705
2050/06/18,0.0,29.732301866806775
2050/06/19,0.0,30.544419330925244
2050/06/20,8.333832349014196,30.463359247074763
2050/06/21,0.16464895490281978,31.211631516753258
2050/06/22,32.24242996198531,30.162598201103116
2050/06/23,1.2423970880199458,28.31704460128387
2050/06/24,21.115109290485492,27.531483256329118
2050/06/25,0.0,30.077479312396683
2050/06/26,0.010617452895086962,28.916971573488034
2050/06/27,5.712981585057631,28.629789312423547
2050/06/28,36.34625199356394,26.94500151646572
2050/06/29,19.214169952676997,27.829490829025037
2050/06/30,64.60790330836649,27.318604553236064
2050/07/01,0.0,29.948211699437724
2050/07/02,0.0,29.71458479072918
2050/07/03,0.0,30.31154120801013
2050/07/04,0.0,30.893641082870523
2050/07/05,0.0,30.930606452260978
2050/07/06,0.0,31.335067234705775
2050/07/07,0.0,30.998252020095578
2050/07/08,0.0,31.184986553412244
2050/07/09,0.0,31.08326867763253
2050/07/10,0.0,30.71986255018116
2050/07/11,6.447507032834759,28.928597450949884
2050/07/12,0.0,31.219226688368664
2050/07/13,0.0,30.872808942774128
2050/07/14,13.232910847223337,29.62970193345779
2050/07/15,0.0,31.644643023772954
2050/07/16,0.0,31.332148570498465
2050/07/17,0.0,31.30039423320042
2050/07/18,0.0,31.59065412029031
2050/07/19,7.067329317290009,29.96694796546936
2050/07/20,2.1117556906508046,29.578644737640644
2050/07/21,4.884771899558064,29.84749746508545
2050/07/22,19.492312362510823,30.36733246427878
2050/07/23,0.0,31.880106791564245
2050/07/24,0.0,30.872020517680305
2050/07/25,22.704852504273006,30.03810666142459
2050/07/26,14.308254803999281,29.54102041815417
2050/07/27,0.0,30.540956028139618
2050/07/28,0.0,30.412378238171243
2050/07/29,0.0,31.231159986033205
2050/07/30,0.0,30.838902120847436
2050/07/31,0.0,30.782080648962708
2050/08/01,0.0,30.679456955937205
2050/08/02,0.0,30.65234177426379
2050/08/03,0.0,30.503214054927994
2050/08/04,0.0,30.878316405794337
2050/08/05,27.826628014694116,29.748172126932023
2050/08/06,0.0,31.538069451321253
2050/08/07,0.0,31.834435934387976
2050/08/08,0.0,31.80867131394106
2050/08/09,6.307758299592522,30.09321911914963
2050/08/10,82.56876979060006,29.728262430486808
2050/08/11,0.0,31.589784967174836
2050/08/12,0.0,31.55022933487243
2050/08/13,35.312880093783306,30.103235594525106
2050/08/14,8.127162577773829,29.938040638801162
2050/08/15,3.491118457039728,30.11062279818695
2050/08/16,47.73222153840192,29.877569152148
2050/08/17,0.0,31.089792888755294
2050/08/18,9.801480613886149,30.080269976712913
2050/08/19,0.0,30.831566087500214
2050/08/20,0.0,30.57055863058023
2050/08/21,0.0,29.935551411260292
2050/08/22,0.0,29.90432837519666
2050/08/23,0.0,32.04079404650802
2050/08/24,0.0,30.85186885208926
2050/08/25,0.0,31.00966552680514
2050/08/26,0.0,31.021390243534956
2050/08/27,0.0,31.960983149853472
2050/08/28,0.0,31.69412375975218
2050/08/29,0.0,31.49035804709672
2050/08/30,0.0,32.09022300465877
2050/08/31,0.0,31.15126427805929
2050/09/01,0.0,31.20899910377824
2050/09/02,0.0,31.338123456613022
2050/09/03,0.0,30.41216264222946
2050/09/04,0.0,30.991490847828704
2050/09/05,23.82324712981194,29.57475552117894
2050/09/06,0.0,30.037392205392216
2050/09/07,0.0,30.47660810878899
2050/09/08,0.0,30.99535383583163
2050/09/09,0.7320039735929491,28.147489939660943
2050/09/10,10.121198199518004,28.14742299244463
2050/09/11,0.0,29.22816269761218
2050/09/12,0.0,30.030855424000606
2050/09/13,0.0,31.029287452236257
2050/09/14,0.0,31.02016375079173
2050/09/15,0.0,29.484932255136826
2050/09/16,0.0,29.545040912098827
2050/09/17,0.0,29.305031079542253
2050/09/18,0.0,29.98024232383043
2050/09/19,0.0,31.40154901566778
2050/09/20,0.0,32.105906763260386
2050/09/21,0.0,31.197790938527994
2050/09/22,0.0,31.577303832262416
2050/09/23,0.0,28.795679152549376
2050/09/24,0.0,28.909486740733765
2050/09/25,0.0,29.4484456070834
2050/09/26,0.0,28.306915703004528
2050/09/27,0.0,30.021820704360216
2050/09/28,0.0,29.267754172650463
2050/09/29,21.31164205075761,27.94848777007987
2050/09/30,36.9737473177327,26.46972842110441
2050/10/01,0.0,25.479046787934905
2050/10/02,0.0,26.99100062421671
2050/10/03,0.0,27.820821551535225
2050/10/04,0.0,25.804022396100457
2050/10/05,0.0,26.655719278563428
2050/10/06,0.0,28.347532197760856
2050/10/07,0.0,29.272124440952055
2050/10/08,0.0,29.995204242930647
2050/10/09,2.687810185463434,27.2392296812136
2050/10/10,2.886554626806307,26.798675885996428
2050/10/11,0.0,29.821797704359945
2050/10/12,0.0,27.54136438497262
2050/10/13,4.110610231840679,26.64654773840431
2050/10/14,7.987677746563252,26.148796211223925
2050/10/15,0.0,26.954196169695802
2050/10/16,0.0,27.12928936120039
2050/10/17,0.0,23.891675807098064
