-,baseline,baseline-baseline,0.09494694497554465,0.17098712971961413,0.21450337530934538,0.06387563690882675,0.04951566432352088,0.05416671303613924,0.021971120225864504,0.04282770866263427,0.05174926431890082,0.08097879177212751,0.1528298027220678,0.09788703485704173
Amon_HadGEM3-GC31-LL,ssp126,2020-2040,0.15133217241589522,0.06665159227069238,0.10130950869457543,0.17732458603214923,0.06673039308172082,0.0694529941795975,0.06238453062641912,0.04929509144065109,0.07137340881266785,0.057571548994146966,0.07126060490944384,0.08046076725139076
Amon_HadGEM3-GC31-LL,ssp126,2030-2050,0.17075481221493222,0.08754149460245991,0.14770155824148204,0.08081653990139236,0.05268417393841182,0.08930583810999777,0.032284945848533204,0.02425558001805782,0.03573027797645186,0.03923057044488446,0.06820947607431994,0.16092734005225706
Amon_HadGEM3-GC31-LL,ssp126,2040-2060,0.11956130151424864,0.11172072309072185,0.29219165487814436,0.08603070718794911,0.09331721145729135,0.04184714070402075,0.07328340115972892,0.028049650969540506,0.04035515259826153,0.052508389642027906,0.0420070578173258,0.12650949539516615
Amon_HadGEM3-GC31-LL,ssp245,2020-2040,0.059492610105774925,0.05998308455120483,0.05454802110303396,0.1885869425830374,0.04717158822214992,0.055728625265665147,0.0178517322027106,0.03976582672693552,0.04009747182730571,0.0654693816584014,0.048723864013406594,0.09454028639321892
Amon_HadGEM3-GC31-LL,ssp245,2030-2050,0.19086574325923242,0.08555982212465432,0.08871779618197194,0.0796864630321322,0.061752307462788786,0.049589106021433155,0.04842207720424384,0.016692969728413994,0.05171981833904719,0.08411555193980419,0.09687953541410654,0.16987593441803595
Amon_HadGEM3-GC31-LL,ssp245,2040-2060,0.09282880073712571,0.14689421507660966,0.1491392206343092,0.12204677626357971,0.22368733115887723,0.11660752879114418,0.03949459428478155,0.027857624874847855,0.08944157587999836,0.07736106970398066,0.157280288299643,0.10300271547520558
Amon_HadGEM3-GC31-LL,ssp585,2020-2040,0.10345921322318453,0.12395170482039916,0.12184153705692904,0.15483098324809302,0.09008827527685065,0.07570485831844238,0.06174460335608765,0.03304440182095146,0.026922376364539397,0.14754189075451177,0.06856215674029033,0.1128145883620049
Amon_HadGEM3-GC31-LL,ssp585,2030-2050,0.19252257180306673,0.07381537949531301,0.06105268083528101,0.14964751738734097,0.13925126976471935,0.10778324935959886,0.04254004980354841,0.06675316588269445,0.047495549625569136,0.11652297084687793,0.07707907747330756,0.06504225180206044
Amon_HadGEM3-GC31-LL,ssp585,2040-2060,0.11672881540114169,0.09777158019377445,0.10457887627343931,0.12353932465987276,0.07742156252441441,0.12194836841349045,0.04630769463271888,0.04789643187018188,0.08381850350905377,0.07003212158074858,0.06719999548244109,0.06975734346306994
