,Discharge
2050-01-05,26.023765840279577
2050-01-15,0.4743710419046434
2050-01-25,0.007909086713892467
2050-02-05,0.00010560610527937873
2050-02-15,1.9250280109472483e-06
2050-02-25,4.286287218073392e-08
2050-03-05,1.4248970977517924e-09
2050-03-15,37.45953909857565
2050-03-25,55.91761799952119
2050-04-05,3.3726455752995554
2050-04-15,1.5364216364996421
2050-04-25,2.8932492564924632
2050-05-05,21.251704067520848
2050-05-15,19.1952806327426
2050-05-25,17.56509172217086
2050-06-05,97.11053595064111
2050-06-15,38.530767466239936
2050-06-25,8.47334986024136
2050-07-05,20.887729321945034
2050-07-15,7.944105761965822
2050-07-25,1497.4548298037253
2050-08-05,32.0337331701934
2050-08-15,26.975044978508482
2050-08-25,1.1737758216560947
2050-09-05,85.95662416215251
2050-09-15,106.9077286815944
2050-09-25,40.45310993490471
2050-10-05,20.988899174170434
2050-10-15,142.09729113964835
2050-10-25,2.3691576807055963
2050-11-05,0.03346932417146567
2050-11-15,71.76413045538708
2050-11-25,2.0525770889879738
2050-12-05,0.037415151145640826
2050-12-15,0.0006820175197129224
2050-12-25,1.1371131935342036e-05
2051-01-05,1.518330750123273e-07
2051-01-15,2.7676706911381366e-09
2051-01-25,4.614478026276829e-11
2051-02-05,6.161483239226449e-13
2051-02-15,1.1231384580574018e-14
2051-02-25,2.500791671352996e-16
2051-03-05,8.313420480941101e-18
2051-03-15,0.8228016670544196
2051-03-25,7.653094174930214
2051-04-05,1.005732357426298
2051-04-15,0.018332869623776196
2051-04-25,0.00033417847816137874
2051-05-05,6.091531634601362e-06
2051-05-15,0.4679089236283994
2051-05-25,0.8530857818751522
2051-06-05,138.51026830775191
2051-06-15,39.939730352121664
2051-06-25,0.7280365038945078
2051-07-05,594.7285640778362
2051-07-15,53.69099499617155
2051-07-25,49.43890936990909
2051-08-05,1.2875919643493614
2051-08-15,0.0234707130945308
2051-08-25,510.40248519435704
2051-09-05,303.93819006630184
2051-09-15,334.6817161118119
2051-09-25,433.0022759684146
2051-10-05,32.251709530071594
2051-10-15,0.587896353928368
2051-10-25,0.00980186991037988
2051-11-05,0.00013087949887717287
