,Discharge
2030-01-05,26.023765840279577
2030-01-15,0.4743710419046434
2030-01-25,0.007909086713892467
2030-02-05,0.00010560610527937873
2030-02-15,1.9250280109472483e-06
2030-02-25,4.286287218073392e-08
2030-03-05,1.4248970977517924e-09
2030-03-15,2.597356297378053e-11
2030-03-25,4.330516487759622e-13
2030-04-05,0.5754501876034848
2030-04-15,20.198834831473814
2030-04-25,0.3681919973870736
2030-05-05,25.192541763334738
2030-05-15,57.50983904242029
2030-05-25,97.99871587455705
2030-06-05,47.60750007498535
2030-06-15,17.330826680207416
2030-06-25,112.09336645519207
2030-07-05,184.43394291104636
2030-07-15,46.05209535955522
2030-07-25,10.66478437433184
2030-08-05,1.3007015700941142
2030-08-15,0.023709679944073823
2030-08-25,27.618816416095875
2030-09-05,82.97219377313083
2030-09-15,38.549601258595644
2030-09-25,112.75389570958316
2030-10-05,35.913179175980346
2030-10-15,1.9829126176924181
2030-10-25,25.24802751152033
2030-11-05,9.438048729133744
2030-11-15,0.17204032024666688
2030-11-25,0.003136015996528161
2030-12-05,5.716448514150594e-05
2030-12-15,1.0420158459367445e-06
2030-12-25,37.00178833212344
2031-01-05,6.689963886861595
2031-01-15,0.33439395635614105
2031-01-25,11.374374205535826
2031-02-05,1.2022883444468684
2031-02-15,0.021915766462297016
2031-02-25,0.00048797871577672047
2031-03-05,6.59545404364407
2031-03-15,5.954410721668063
2031-03-25,68.21579772974529
2031-04-05,2.912009283806362
2031-04-15,30.927603272850728
2031-04-25,13.03801507698878
2031-05-05,89.17737903506205
2031-05-15,23.973470999638874
2031-05-25,33.67442601867436
2031-06-05,36.734495595173755
2031-06-15,174.8548373433874
2031-06-25,54.69003289982027
2031-07-05,164.78249601190416
2031-07-15,170.9917280785076
2031-07-25,20.313864744217963
2031-08-05,218.24398829799165
2031-08-15,282.03012730984875
2031-08-25,34.91562887759417
2031-09-05,549.3939307515241
2031-09-15,69.99788303037516
2031-09-25,1.2759478742636006
2031-10-05,0.023258460218451467
2031-10-15,0.0004239640056185656
2031-10-25,7.068661001192544e-06
2031-11-05,9.438431830124546e-08
2031-11-15,1.720473035563569e-09
2031-11-25,113.24890697882077
2031-12-05,178.9536609509743
2031-12-15,96.33911445538578
2031-12-25,8.845449411398688
2032-01-05,1.4733384278734614
2032-01-15,2.403351036866905
2032-01-25,0.39981132118113377
2032-02-05,5.140449602643424
2032-02-15,0.35977835801037417
2032-02-25,0.05291336535293516
2032-03-05,45.28210727408705
2032-03-15,21.235107036715608
2032-03-25,88.35339638356663
2032-04-05,16.000250974832777
2032-04-15,3.1824733783413093
2032-04-25,7.962873386308911
2032-05-05,65.12636769602598
2032-05-15,106.3562190716124
2032-05-25,11.913517413728
2032-06-05,86.8165038309256
2032-06-15,190.3096021574711
2032-06-25,75.51144832715396
