,Discharge
2050-01-05,26.023765840279577
2050-01-15,0.4743710419046434
2050-01-25,0.007909086713892467
2050-02-05,0.00010560610527937873
2050-02-15,177.70112512404293
2050-02-25,5.054137262052709
2050-03-05,21.230810959388826
2050-03-15,58.61766840209532
2050-03-25,7.197386184496063
2050-04-05,50.864114814042395
2050-04-15,12.66200164337132
2050-04-25,23.30626416625708
2050-05-05,36.89629204436552
2050-05-15,42.46698078367794
2050-05-25,36.765390390672046
2050-06-05,7.381395048097966
2050-06-15,481.7206123182136
2050-06-25,29.61603417391148
2050-07-05,69.19675630828301
2050-07-15,272.0569491194763
2050-07-25,63.11448289549466
2050-08-05,50.459354671298016
2050-08-15,437.38411490461294
2050-08-25,84.00067377634515
2050-09-05,42.44617334583043
2050-09-15,14.369600713349655
2050-09-25,10.543140816561268
2050-10-05,0.19218435659140606
2050-10-15,3.4898474716696293
2050-10-25,47.12947006429345
2050-11-05,19.116902420220658
2050-11-15,0.34847012437505265
2050-11-25,0.0063520451646770035
2050-12-05,0.00011578748062393458
2050-12-15,2.110617969751125e-06
2050-12-25,3.5189881059427955e-08
2051-01-05,4.698729977764776e-10
2051-01-15,8.565022636850287e-12
2051-01-25,1.4280278675804583e-13
2051-02-05,1.906774660349728e-15
2051-02-15,3.475740935646828e-17
2051-02-25,7.739120605557625e-19
2051-03-05,2.5727278478941484e-20
2051-03-15,4.689665581964546e-22
2051-03-25,7.818978915321414e-24
2051-04-05,1.0440294061490831e-25
2051-04-15,1.903096270592274e-27
2051-04-25,3.469035827737064e-29
2051-05-05,6.323489652143631e-31
2051-05-15,1.1526695994619273e-32
2051-05-25,6.85184157232706
2051-06-05,17.424049851247002
2051-06-15,1269.6791331869777
2051-06-25,28.257731577336813
2051-07-05,16.615015983652665
2051-07-15,142.2624129001912
2051-07-25,8.953790224580208
2051-08-05,1.5625500545067
2051-08-15,2280.783410627689
2051-08-25,36.90418667947761
2051-09-05,119.71328972729933
2051-09-15,226.4676807819199
2051-09-25,109.13719345183215
2051-10-05,2.1437815583660917
2051-10-15,0.03907766069290598
2051-10-25,0.0006515334615606415
2051-11-05,8.699602599343386e-06
