,Discharge
2030-01-05,26.023765840279577
2030-01-15,0.4743710419046434
2030-01-25,0.007909086713892467
2030-02-05,2.756130035650273
2030-02-15,35.440742090834135
2030-02-25,27.42938561959428
2030-03-05,49.567433765992874
2030-03-15,1.3692004843266545
2030-03-25,0.022828386226450784
2030-04-05,0.0003048160990515165
2030-04-15,5.556303087870986e-06
2030-04-25,1.0128239322118913e-07
2030-05-05,0.10144630749196407
2030-05-15,52.40430257272169
2030-05-25,22.86820114493945
2030-06-05,23.518014038500745
2030-06-15,1.833089999689885
2030-06-25,45.4910069606811
2030-07-05,232.78662740872687
2030-07-15,18.1550109054567
2030-07-25,0.3026946058224698
2030-08-05,0.00404173067844081
2030-08-15,132.89286579110416
2030-08-25,317.0064644919334
2030-09-05,21.11106985117548
2030-09-15,124.19377234166146
2030-09-25,61.28935212271082
2030-10-05,403.87890577665553
2030-10-15,105.01991465294256
2030-10-25,45.84097218984987
2030-11-05,4.740113532646122
2030-11-15,0.08640458145174745
2030-11-25,0.001575015375567172
2030-12-05,1.8951706075075756
2030-12-15,11.058416260999044
2030-12-25,11.802234020558387
2031-01-05,8.925166056391713
2031-01-15,3.6616137361905317
2031-01-25,0.061049301061956766
2031-02-05,0.0008151609848779242
2031-02-15,1.485906260031127e-05
2031-02-25,3.3085341997141417e-07
2031-03-05,44.82533377116309
2031-03-15,1.7135090742349715
2031-03-25,8.489609124944613
2031-04-05,35.436161773191685
2031-04-15,36.16451151481591
2031-04-25,43.819242335587106
2031-05-05,4.161852621351516
2031-05-15,0.1828505468136848
2031-05-25,12.589513425577211
2031-06-05,440.22434704857324
2031-06-15,82.48057215358871
2031-06-25,2.315471967160134
2031-07-05,0.04220729837119326
2031-07-15,232.1350064976078
2031-07-25,33.44254014838691
2031-08-05,785.7066117069181
2031-08-15,32.62481896652519
2031-08-25,9.623335411287732
2031-09-05,153.43509333206532
2031-09-15,126.20280048807035
2031-09-25,157.33453617297587
2031-10-05,3.6847651528410994
2031-10-15,0.06716729221493709
2031-10-25,0.017917933410340228
2031-11-05,29.77506649145314
2031-11-15,0.5427511683366316
2031-11-25,0.009893473481086486
2031-12-05,30.92681149423303
2031-12-15,2.0210379348659546
2031-12-25,0.03369633233669046
2032-01-05,0.00044993038374795184
2032-01-15,0.35239803272389886
2032-01-25,0.642473084360352
2032-02-05,0.008578623884215132
2032-02-15,0.00015637439927178014
2032-02-25,3.481848497896503e-06
2032-03-05,1.1574762882302054e-07
2032-03-15,2.1098915360582688e-09
2032-03-25,3.517776938615711e-11
2032-04-05,16.823713700261592
2032-04-15,32.835346110121904
2032-04-25,2.2253762388107914
2032-05-05,49.022815534122984
2032-05-15,27.1385892973227
2032-05-25,59.71505169924628
2032-06-05,70.63899273786066
2032-06-15,93.76755255329105
2032-06-25,20.753860771745448
