,Discharge
2030-01-05,26.023765840279577
2030-01-15,0.4743710419046434
2030-01-25,0.007909086713892467
2030-02-05,0.00010560610527937873
2030-02-15,1.9250280109472483e-06
2030-02-25,4.286287218073392e-08
2030-03-05,1.4248970977517924e-09
2030-03-15,2.597356297378053e-11
2030-03-25,4.330516487759622e-13
2030-04-05,5.782323505407021e-15
2030-04-15,4.569067743449651
2030-04-25,29.930417350965747
2030-05-05,2.7989026972809175
2030-05-15,0.060467745044324506
2030-05-25,8.724836391043416
2030-06-05,7.082051218834948
2030-06-15,78.06379568019977
2030-06-25,211.3474982092629
2030-07-05,292.72709464691485
2030-07-15,52.072316282785565
2030-07-25,231.7361314724705
2030-08-05,192.2722882157396
2030-08-15,4.846591723198111
2030-08-25,0.08080618507339823
2030-09-05,128.45130522711077
2030-09-15,25.953198504482195
2030-09-25,8.547444400609347
2030-10-05,122.71243297379378
2030-10-15,166.62628200638645
2030-10-25,99.25789580885885
2030-11-05,3.6278351790795917
2030-11-15,0.0661295511310909
2030-11-25,0.001205434457997911
2030-12-05,2.1973115009479545e-05
2030-12-15,4.0053424723043055e-07
2030-12-25,6.678021661081731e-09
2031-01-05,4.529187334358545
2031-01-15,3.8395558246928965
2031-01-25,5.376612679002185
2031-02-05,0.5714606504939223
2031-02-15,0.010416800775340624
2031-02-25,0.0002319415601365142
2031-03-05,7.71046920264696e-06
2031-03-15,1.4054934753416956e-07
2031-03-25,2.3433491487286212e-09
2031-04-05,3.128957689543191e-11
2031-04-15,5.70358236534226e-13
2031-04-25,30.37275605988928
2031-05-05,1.6158415401178297
2031-05-15,0.029454170454919205
2031-05-25,16.262650251550607
2031-06-05,12.659585532740172
2031-06-15,13.438666304674877
2031-06-25,51.194459181266964
2031-07-05,23.707797855305483
2031-07-15,67.18706431027256
2031-07-25,324.60307855699756
2031-08-05,258.4187522793507
2031-08-15,4.710554710598968
2031-08-25,27.90633859540152
2031-09-05,113.22562413751162
2031-09-15,176.28777580830936
2031-09-25,61.737976171827086
2031-10-05,37.673830356632024
2031-10-15,6.874863577028215
2031-10-25,0.11462312699059557
2031-11-05,52.734700966819105
2031-11-15,1.0462057276188645
2031-11-25,0.019070633516422485
2031-12-05,0.000347626717304868
2031-12-15,12.3260745369623
2031-12-25,22.472740995216643
2032-01-05,0.3000673449803479
2032-01-15,0.005469741003416535
2032-01-25,9.119581946836178e-05
2032-02-05,1.21769246693152e-06
2032-02-15,2.2196558630406704e-08
2032-02-25,4.942308631442357e-10
2032-03-05,1.6429793121286038e-11
2032-03-15,2.994884802244465e-13
2032-03-25,4.993307244043706e-15
2032-04-05,6.667315071669521e-17
2032-04-15,1.2153433967496938e-18
2032-04-25,2.2153738891076915e-20
2032-05-05,4.038267276282363e-22
2032-05-15,7.36110625609176e-24
2032-05-25,47.60119596172341
