,Discharge
2040-01-05,26.023765840279577
2040-01-15,0.4743710419046434
2040-01-25,15.00088356598068
2040-02-05,0.29935640024990434
2040-02-15,0.005456781634100537
2040-02-25,0.00012150126251177819
2040-03-05,186.161985552093
2040-03-15,32.2652333228459
2040-03-25,73.18387726502566
2040-04-05,41.956805663453345
2040-04-15,10.861405146516494
2040-04-25,23.660047879484388
2040-05-05,6.427516015018942
2040-05-15,80.37420745125524
2040-05-25,33.63498398620643
2040-06-05,39.94629177190136
2040-06-15,12.192040605444365
2040-06-25,223.42862153621908
2040-07-05,90.1977163927441
2040-07-15,147.83769609542858
2040-07-25,5.94498989193635
2040-08-05,0.0793804962727089
2040-08-15,0.0014469776954997395
2040-08-25,51.68382043314739
2040-09-05,30.820844056618775
2040-09-15,53.676019137804346
2040-09-25,12.985874838049138
2040-10-05,0.23671143579973442
2040-10-15,0.004314865539454831
2040-10-25,7.194082837205455e-05
2040-11-05,9.605901376198012e-07
2040-11-15,1.7510000175329526e-08
2040-11-25,3.191789027729863e-10
2040-12-05,5.818113703899505e-12
2040-12-15,1.0605477610648692e-13
2040-12-25,1.7682285522337338e-15
2041-01-05,2.3610277317758333e-17
2041-01-15,4.3037706070760866e-19
2041-01-25,7.175584494238322e-21
2041-02-05,9.58120145791984e-23
2041-02-15,1.7464976230522736e-24
2041-02-25,3.888769615565695e-26
2041-03-05,1.2927497055448217e-27
2041-03-15,2.3564730350902583e-29
2041-03-25,15.711728353181327
2041-04-05,7.039169772285963
2041-04-15,14.026652784787533
2041-04-25,12.822639562454736
2041-05-05,25.13845249787392
2041-05-15,6.94753062951054
2041-05-25,88.3779533880458
2041-06-05,31.275656986566936
2041-06-15,3.2293735663555507
2041-06-25,91.47166462949397
2041-07-05,227.7324998887603
2041-07-15,10.54173395668833
2041-07-25,0.17576007094251048
2041-08-05,2.0820355422732364
2041-08-15,810.6244352544061
2041-08-25,69.65077336424571
2041-09-05,50.12109799430828
2041-09-15,0.9136263222966855
2041-09-25,0.016653925995159895
2041-10-05,0.00030357405898184776
2041-10-15,16.061364045694884
2041-10-25,1.3606456605437038
2041-11-05,32.229977273619916
2041-11-15,6.610115554834051
2041-11-25,0.63655715673495
2041-12-05,27.909687874504137
2041-12-15,63.38941696891588
2041-12-25,4.014211120861033
2042-01-05,0.05359976664545477
2042-01-15,8.479424210845792
2042-01-25,10.471548931033542
2042-02-05,47.94393451726872
2042-02-15,19.79511183442803
2042-02-25,41.03708165582556
2042-03-05,12.598732986790537
2042-03-15,0.22965446777775114
2042-03-25,45.55845826785966
2042-04-05,7.642769147394853
2042-04-15,0.13931528533333165
2042-04-25,0.002539491688575124
2042-05-05,4.629081454279723e-05
2042-05-15,8.438064675210525e-07
2042-05-25,16.86785537259933
2042-06-05,49.17417798122263
2042-06-15,160.494914674492
2042-06-25,186.08517415386024
2042-07-05,100.13875845724694
2042-07-15,135.09666504679697
2042-07-25,123.93057447035363
2042-08-05,485.13308231420285
2042-08-15,17.333823178243172
2042-08-25,0.28900311884459984
2042-09-05,0.003858915055408578
2042-09-15,5.868502363921893
2042-09-25,68.20408194550234
2042-10-05,67.33173208370135
2042-10-15,14.439702734971524
2042-10-25,38.44497893377948
2042-11-05,19.41010039607263
2042-11-15,13.146619574212073
2042-11-25,0.25535985200024197
2042-12-05,0.0046547959199078354
2042-12-15,8.484937975281295e-05
2042-12-25,33.41251087722927
2043-01-05,1.5309031282782617
2043-01-15,25.9273225971177
2043-01-25,17.442788550423302
2043-02-05,0.23290488910512516
2043-02-15,0.3958274790625186
2043-02-25,12.699629808732075
2043-03-05,10.333611524109592
2043-03-15,5.0315285048597715
2043-03-25,3.7956093731108695
2043-04-05,5.191404114398759
2043-04-15,0.15541899941343773
2043-04-25,7.111553277380798
2043-05-05,22.45940753245665
2043-05-15,120.00234384807572
2043-05-25,17.355882841207432
