,Discharge
2040-01-05,26.023765840279577
2040-01-15,0.4743710419046434
2040-01-25,0.007909086713892467
2040-02-05,2.8102800400469183
2040-02-15,4.496827561216209
2040-02-25,12.819449100947342
2040-03-05,0.4261589317135658
2040-03-15,0.0077681861147488014
2040-03-25,0.00012951730220402873
2040-04-05,1.7293801859618518e-06
2040-04-15,3.1523795814140185e-08
2040-04-25,5.74627667529853e-10
2040-05-05,1.0474530359148162e-11
2040-05-15,1.9093369923580405e-13
2040-05-25,3.1833966462139045e-15
2040-06-05,15.342169755438473
2040-06-15,8.894692610697444
2040-06-25,20.917207089135598
2040-07-05,102.703653172694
2040-07-15,70.80025778048663
2040-07-25,7.05259080601397
2040-08-05,0.09416974096946486
2040-08-15,692.712089333085
2040-08-25,19.707667089561966
2040-09-05,0.2631466869386413
2040-09-15,344.2359864485069
2040-09-25,243.4222243525625
2040-10-05,88.49915559254137
2040-10-15,11.424783750723158
2040-10-25,27.855210142757166
2040-11-05,1.8205250336045296
2040-11-15,0.03318521855387203
2040-11-25,0.0006049127093231044
2040-12-05,26.83372353642532
2040-12-15,0.7850107564150479
2040-12-25,0.013088316097239735
2041-01-05,0.00017476178194721445
2041-01-15,3.18562382924214e-06
2041-01-25,5.311322335814702e-08
2041-02-05,7.091944823205907e-10
2041-02-15,7.51000832605271
2041-02-25,61.59590070141923
2041-03-05,4.54006890469376
2041-03-15,0.08275809234745693
2041-03-25,0.00137980793689327
2041-04-05,34.432122326726606
2041-04-15,10.12387172546825
2041-04-25,0.18454176109616194
2041-05-05,0.003363896986446434
2041-05-15,2.964284777054531
2041-05-25,0.12423078629040386
2041-06-05,106.10505797381279
2041-06-15,27.103843292934965
2041-06-25,100.32289800881429
2041-07-05,138.80981810822567
2041-07-15,42.74882753138583
2041-07-25,30.41906524351953
2041-08-05,171.35531274664964
2041-08-15,27.292933637190025
2041-08-25,0.45504923307784945
2041-09-05,74.76385495042491
2041-09-15,173.27183767259552
2041-09-25,95.528834251471
2041-10-05,225.88508222173127
2041-10-15,187.9516463161087
2041-10-25,20.308713705914393
2041-11-05,0.27117216377819026
2041-11-15,0.0049430287167698695
2041-11-25,9.010339613913098e-05
2041-12-05,18.862020607039415
2041-12-15,313.88308626470314
2041-12-25,57.93775447317079
2042-01-05,6.649272066294169
2042-01-15,0.20900237779734404
2042-01-25,0.0034846518513691055
2042-02-05,4.652882483021302e-05
2042-02-15,8.481450090187897e-07
2042-02-25,1.4759301142249064
2042-03-05,0.18093827225672227
2042-03-15,94.5707639420489
2042-03-25,121.99956391560696
2042-04-05,84.21781287340141
2042-04-15,23.92961820900633
2042-04-25,143.91979477408307
2042-05-05,23.345849326509747
2042-05-15,19.69704035779983
2042-05-25,17.96257604572747
2042-06-05,0.2963083124293706
2042-06-15,5.242938394883063
2042-06-25,51.425504171885464
2042-07-05,90.53663982606068
2042-07-15,51.30112756355605
2042-07-25,1.030999450204747
2042-08-05,0.013766423408919579
2042-08-15,0.0002509395702324494
2042-08-25,4.183861672809086e-06
2042-09-05,5.5865026175137356e-08
2042-09-15,23.585611183765092
2042-09-25,37.822607113537245
2042-10-05,0.6894447811326408
2042-10-15,0.012567460111994921
2042-10-25,0.00020953456897382245
2042-11-05,2.7978109927471447e-06
2042-11-15,5.099955647569986e-08
2042-11-25,9.296391955927832e-10
2042-12-05,1.6945814703196137e-11
2042-12-15,3.0889471669914997e-13
2042-12-25,5.150135408830293e-15
2043-01-05,6.876719928138376e-17
2043-01-15,1.2535145056325102e-18
2043-01-25,1.8535217873372565
2043-02-05,10.3993403432045
2043-02-15,13.79973534400249
2043-02-25,0.3432741499393065
2043-03-05,0.011411515726694271
2043-03-15,0.00020801342273855288
2043-03-25,342.67088430006675
2043-04-05,7.934021083273973
2043-04-15,31.209017792344945
2043-04-25,8.130357606843836
2043-05-05,7.501325264001613
2043-05-15,39.52442805388742
