,Discharge
2020-01-05,31.434530692228936
2020-01-15,17.304814517609522
2020-01-25,1.4507981762547717
2020-02-05,1.9192220973435439
2020-02-15,3.7873131486671503
2020-02-25,0.0843287050767915
2020-03-05,0.002803352202214219
2020-03-15,5.1100563736695124e-05
2020-03-25,8.519887472464082e-07
2020-04-05,1.1376182433365777e-08
2020-04-15,2.073693541101677e-10
2020-04-25,3.780006981774948e-12
2020-05-05,6.890339627848976e-14
2020-05-15,5.193610826032005
2020-05-25,6.96927166286889
2020-06-05,12.658489560324016
2020-06-15,121.27717854223586
2020-06-25,9.987925432078978
2020-07-05,46.664336945475455
2020-07-15,75.58214572462667
2020-07-25,1.7834374687959744
2020-08-05,4.64593880480524
2020-08-15,208.13003901057036
2020-08-25,98.66993790488223
2020-09-05,1.3174906569161207
2020-09-15,56.72037431163992
2020-09-25,81.30376255916552
2020-10-05,10.801331655617286
2020-10-15,0.19689075681360854
2020-10-25,0.0032827173904847505
2020-11-05,4.383249430468858e-05
2020-11-15,7.989952768638612e-07
2020-11-25,1.456438796325747e-08
2020-12-05,2.6548516979584337e-10
2020-12-15,4.839364040517066e-12
2020-12-25,8.0685679469103e-14
2021-01-05,1.0773557894598837e-15
2021-01-15,1.9638448619801838e-17
2021-01-25,10.615856930702334
2021-02-05,0.5250549776505998
2021-02-15,0.009570900627295934
2021-02-25,36.6921978978215
2021-03-05,14.184111571773267
2021-03-15,0.7750992532962916
2021-03-25,1.706363954901696
2021-04-05,0.11816373815852957
2021-04-15,0.002153933290425231
2021-04-25,10.694946955310943
2021-05-05,8.171230169521127
2021-05-15,0.1489482726269701
2021-05-25,9.5246731125426
2021-06-05,8.376467426525547
2021-06-15,231.30370674932706
2021-06-25,99.34301334738828
2021-07-05,25.553732020974632
2021-07-15,7.827977315328454
2021-07-25,16.706650630936533
2021-08-05,19.948042290847276
2021-08-15,0.7880724868778244
2021-08-25,0.013139363673051775
2021-09-05,147.8237938624572
2021-09-15,74.92981192815493
2021-09-25,25.397265574832183
2021-10-05,0.4629509582204513
2021-10-15,0.008438845082977013
2021-10-25,0.0001406990554448449
2021-11-05,1.8786845813585355e-06
