,Discharge
2020-01-05,26.023765840279577
2020-01-15,0.4743710419046434
2020-01-25,0.007909086713892467
2020-02-05,8.467354169797206
2020-02-15,1.1093901353454254
2020-02-25,32.22478239728799
2020-03-05,30.09160842823912
2020-03-15,223.57814685818485
2020-03-25,46.07933044591241
2020-04-05,4.348801876667457
2020-04-15,19.338948765364556
2020-04-25,5.241211085487339
2020-05-05,6.224735890330618
2020-05-15,33.012720757173994
2020-05-25,69.77432010809758
2020-06-05,174.3247087563107
2020-06-15,108.07692123077638
2020-06-25,71.56687090349511
2020-07-05,47.421357583909504
2020-07-15,14.169010003752982
2020-07-25,1121.309846868645
2020-08-05,294.7384071094681
2020-08-15,50.33011078910992
2020-08-25,113.83538275579826
2020-09-05,2.0957363402147466
2020-09-15,0.0382018742931639
2020-09-25,56.388159114639414
2020-10-05,41.37838537439741
2020-10-15,10.356456232492068
2020-10-25,22.673864013676635
2020-11-05,0.4992889623392041
2020-11-15,0.009101227959473218
2020-11-25,4.345088908550785
2020-12-05,0.3458499848532166
2020-12-15,12.45800469096854
2020-12-25,16.222884526506014
2021-01-05,20.313553102157897
2021-01-15,0.3702831253938312
2021-01-25,2.5464190032820677
2021-02-05,0.11619536693562478
2021-02-15,0.0021180530756402054
2021-02-25,4.716078817393599e-05
2021-03-05,14.933139127833297
2021-03-15,22.506191307392484
2021-03-25,56.27078208145315
2021-04-05,1.0938479999232225
2021-04-15,0.01993907486693381
2021-04-25,10.196878574971999
2021-05-05,42.36580036829944
2021-05-15,36.61585114885652
2021-05-25,0.8754095298972118
2021-06-05,765.176215943804
2021-06-15,118.32268118979871
2021-06-25,20.016184386680557
2021-07-05,44.234576209184695
2021-07-15,47.916494568908604
2021-07-25,232.38698162327543
2021-08-05,21.31717851900876
2021-08-15,0.388577588908279
2021-08-25,0.006478670859442177
2021-09-05,9.812706300281906
2021-09-15,145.9934341928757
2021-09-25,4.392591653450948
2021-10-05,36.48050291606339
2021-10-15,3.0764532346857343
2021-10-25,32.171563706499704
2021-11-05,46.253962851771504
2021-11-15,1.0487045148362921
2021-11-25,0.019116182354477065
2021-12-05,0.5060219397424957
2021-12-15,16.38038764271601
2021-12-25,3.6519915519068435
2022-01-05,44.7690432529877
2022-01-15,2.833528602682211
2022-01-25,0.04724281510719423
2022-02-05,0.0006308098376442215
2022-02-15,1.415589074871693
2022-02-25,0.031519652302000455
2022-03-05,0.0010478126826846958
2022-03-15,75.47082947525175
2022-03-25,63.354818932221605
2022-04-05,48.88617249117921
2022-04-15,19.73084490552865
2022-04-25,0.37160502787235816
2022-05-05,66.11377345670326
2022-05-15,16.60690606002377
2022-05-25,37.066826143593744
2022-06-05,2.369997478850892
2022-06-15,0.0432012100114177
2022-06-25,0.0007874879881119218
2022-07-05,1.4354628753608198e-05
2022-07-15,31.100195662847693
2022-07-25,1.4168079366907265
2022-08-05,103.24603554904259
2022-08-15,37.37345356854852
2022-08-25,24.481726483886003
2022-09-05,285.6142044764621
2022-09-15,270.35994714886823
2022-09-25,8.56467406035409
2022-10-05,208.3643848336696
2022-10-15,94.32162637068372
2022-10-25,3.8763284202680013
2022-11-05,49.921191555953
2022-11-15,0.9099823521646131
2022-11-25,0.01658750233000591
2022-12-05,0.000302363263302252
2022-12-15,5.5115918705498305e-06
2022-12-25,9.189359000654605e-08
2023-01-05,1.2270094502422354e-09
2023-01-15,0.10013995870884326
2023-01-25,0.07324824396733809
2023-02-05,0.0009780474084772428
2023-02-15,1.782821790816197e-05
2023-02-25,3.969649382046104e-07
2023-03-05,12.53722204488923
2023-03-15,5.29433964791184
2023-03-25,180.55469536158748
2023-04-05,41.747760406109464
2023-04-15,2.212791293781778
2023-04-25,8.406577401553108
2023-05-05,4.4735422669079
2023-05-15,13.647777095759011
2023-05-25,76.09907269683261
2023-06-05,172.21895237669932
2023-06-15,367.5002615347282
2023-06-25,116.58515924966252
2023-07-05,13.429344802119985
2023-07-15,12.459895832038148
2023-07-25,33.26118707674157
2023-08-05,53.43326878413916
2023-08-15,33.03096099298336
2023-08-25,80.28539411533906
2023-09-05,66.10180254524674
2023-09-15,74.8954903807242
2023-09-25,501.973898103385
2023-10-05,30.018334543210763
2023-10-15,165.14374068972867
2023-10-25,1478.970943684576
2023-11-05,34.07824220159944
2023-11-15,0.6211910819774669
2023-11-25,0.011323305880789386
2023-12-05,0.00020640550032006172
2023-12-15,3.762437490508291e-06
2023-12-25,6.273031390902604e-08
2024-01-05,8.37606714217541e-10
2024-01-15,1.5268211840221167e-11
2024-01-25,2.5456362371011493e-13
2024-02-05,3.3990615880603734e-15
2024-02-15,2.408787501842585
2024-02-25,0.1863723604066522
2024-03-05,76.59990471178592
2024-03-15,6.197158756733222
2024-03-25,40.85166524436328
2024-04-05,30.58140385388146
2024-04-15,2.9702128527130554
2024-04-25,9.37983240526659
2024-05-05,94.3034798944672
2024-05-15,36.967978301244294
2024-05-25,47.994869726739246
2024-06-05,48.73880641045424
2024-06-15,225.45865498861167
2024-06-25,136.6012538598987
2024-07-05,18.89722537729304
2024-07-15,80.8972759607437
2024-07-25,224.8176149815899
2024-08-05,261.4855845004946
2024-08-15,83.96624742855339
2024-08-25,2.5273370636195085
2024-09-05,0.5423846050660887
2024-09-15,0.009886791627213431
2024-09-25,0.00018022017543810461
2024-10-05,160.77107444589882
2024-10-15,107.34438638945919
2024-10-25,193.31959912874134
2024-11-05,81.17796194003549
2024-11-15,5.108021045786443
2024-11-25,2.130913088597647
2024-12-05,17.814223314207748
2024-12-15,30.00787790978618
2024-12-25,7.736467801588074
2025-01-05,0.10330121070868079
2025-01-15,0.0018830135213575058
2025-01-25,3.1395080871825736e-05
2025-02-05,69.3019097430019
2025-02-15,37.915099111285585
2025-02-25,72.02170954875348
2025-03-05,19.694090842537214
2025-03-15,8.996789959216983
2025-03-25,4.524145698168213
2025-04-05,0.060408669696436004
2025-04-15,0.0011011520684534389
2025-04-25,2.0072216189372966e-05
2025-05-05,3.658839449112493e-07
2025-05-15,4.766932882090061
2025-05-25,46.418228513903415
2025-06-05,5.657123457259783
2025-06-15,6.704051133297672
2025-06-25,60.332591435036946
2025-07-05,63.02775757346583
2025-07-15,292.6698556633589
2025-07-25,64.3764954384769
2025-08-05,109.6849901800055
2025-08-15,7.032926483195792
2025-08-25,0.11725847594889159
2025-09-05,0.0015656941697461454
2025-09-15,2.8540065229795565e-05
2025-09-25,5.202390984524458e-07
2025-10-05,9.483114960650437e-09
2025-10-15,1.7286180455184004e-10
2025-10-25,193.11485303841854
2025-11-05,75.50849152897075
2025-11-15,8.353456375836675
2025-11-25,0.7214708211178834
2025-12-05,0.013151242876146784
2025-12-15,0.00023972582691482395
2025-12-25,3.996897333817542e-06
2026-01-05,5.336858424937762e-08
2026-01-15,6.677908780379298
2026-01-25,4.443452718058148
2026-02-05,178.22817537437362
2026-02-15,33.32022839457487
2026-02-25,67.23778499357546
2026-03-05,33.85136372830845
