,Discharge
2050-01-05,26.023765840279577
2050-01-15,0.4743710419046434
2050-01-25,1.0764948293862473
2050-02-05,0.9401139955819933
2050-02-15,6.423417472896579
2050-02-25,2.8301321016985033
2050-03-05,12.993307954753949
2050-03-15,112.45259968707508
2050-03-25,55.27291310949302
2050-04-05,37.06757621248097
2050-04-15,28.936888564284118
2050-04-25,21.922773823634607
2050-05-05,12.578061182194997
2050-05-15,46.52912760406342
2050-05-25,3.001613761351132
2050-06-05,13.237233099637546
2050-06-15,34.90914767626848
2050-06-25,5.685104210493615
2050-07-05,18.812827303569264
2050-07-15,0.6581671157734299
2050-07-25,48.94623712636253
2050-08-05,0.7238922978633995
2050-08-15,0.01319538246969248
2050-08-25,0.00022000378386662382
2050-09-05,5.44736657615618
2050-09-15,2.300365574233175
2050-09-25,27.860488684546443
2050-10-05,18.010055134213687
2050-10-15,18.323533578882927
2050-10-25,1.5444582765210548
2050-11-05,0.020622384005904812
2050-11-15,9.539672866136597
2050-11-25,1.4618171954427408
2050-12-05,10.779569567692722
2050-12-15,4.114955259339381
2050-12-25,0.5864843556136647
2051-01-05,0.007831034207129486
2051-01-15,0.0001427470520149365
2051-01-25,2.3799910045217283e-06
2051-02-05,3.1778837390416954e-08
2051-02-15,79.7732508230245
2051-02-25,12.341549249905196
2051-03-05,19.433876672597542
2051-03-15,147.91952396503262
2051-03-25,81.95721251117034
2051-04-05,41.90767546303211
2051-04-15,96.90102193049027
2051-04-25,38.534359495362835
2051-05-05,60.35105795996706
2051-05-15,5.255082424764856
2051-05-25,74.80336832648202
2051-06-05,27.584372160575214
2051-06-15,5.021298772158371
2051-06-25,0.09153013229839617
2051-07-05,158.86320853470073
2051-07-15,342.5521590653615
2051-07-25,45.05202309781764
2051-08-05,214.28726863746638
2051-08-15,54.62505044043992
2051-08-25,64.82650782574505
2051-09-05,2.248903495224465
2051-09-15,0.040993863098837444
2051-09-25,16.37473634544577
2051-10-05,33.64275759522447
2051-10-15,45.65859523295417
2051-10-25,5.700651797455771
2051-11-05,0.07611797109592025
2051-11-15,0.001387507153194217
2051-11-25,2.5292004929284107e-05
2051-12-05,4.6103222738008547e-07
