,Discharge
2040-01-05,26.023765840279577
2040-01-15,0.4743710419046434
2040-01-25,0.007909086713892467
2040-02-05,0.00010560610527937873
2040-02-15,1.9250280109472483e-06
2040-02-25,4.286287218073392e-08
2040-03-05,1.4248970977517924e-09
2040-03-15,49.27774154553949
2040-03-25,23.103271360882488
2040-04-05,0.3084865036755472
2040-04-15,0.005623208610937835
2040-04-25,0.00010250197238898479
2040-05-05,1.8684447031176222e-06
2040-05-15,3.4058716405572944e-08
2040-05-25,31.979427767917514
2040-06-05,119.880647933163
2040-06-15,44.796789553868464
2040-06-25,85.38390469061441
2040-07-05,178.61731436396857
2040-07-15,91.86280451354841
2040-07-25,11.72415102159734
2040-08-05,72.37699943795988
2040-08-15,83.11563876561404
2040-08-25,63.37691291843703
2040-09-05,25.109987896447116
2040-09-15,4.632403098461174
2040-09-25,101.12188731712646
2040-10-05,3.162882549417809
2040-10-15,0.05765421882435836
2040-10-25,0.000961256433935619
2040-11-05,1.2835179564332357e-05
2040-11-15,2.3396450538075208e-07
2040-11-25,4.264793453312888e-09
2040-12-05,55.04848187927382
2040-12-15,32.85663529649969
2040-12-25,87.12092858477588
2041-01-05,9.144654909781641
2041-01-15,8.039401676272664
2041-01-25,0.6970361138903264
2041-02-05,0.08423550675520744
2041-02-15,0.0015354766619896736
2041-02-25,3.418908167833767e-05
2041-03-05,2.185954282195672
2041-03-15,54.58997851266222
2041-03-25,1.7340882637464885
2041-04-05,0.02315441900811059
2041-04-15,20.132214434721796
2041-04-25,22.09480861853394
2041-05-05,28.07046776600875
2041-05-15,179.53831581073177
2041-05-25,59.77301410972665
2041-06-05,49.74338216605758
2041-06-15,12.928898812065995
2041-06-25,153.6502259889412
2041-07-05,129.17125443169397
2041-07-15,31.594739528542625
2041-07-25,0.5550070902720688
2041-08-05,167.59728677381793
2041-08-15,4.394940978380854
2041-08-25,0.07327590900340182
2041-09-05,311.20152610431376
2041-09-15,41.217332161156634
2041-09-25,121.33292271126504
2041-10-05,2.373313933270551
2041-10-15,0.04326166359634997
2041-10-25,102.73238205303537
2041-11-05,75.22562164486686
2041-11-15,5.034858717117277
2041-11-25,0.09177730810138356
2041-12-05,0.001672951468071966
2041-12-15,47.43002641801264
2041-12-25,4.615637803293718
2042-01-05,0.061630318318538525
2042-01-15,0.0011234207413759096
2042-01-25,0.06960427520096729
2042-02-05,17.227158792578116
2042-02-15,49.52568926400223
2042-02-25,8.237119036304653
2042-03-05,183.6600716500676
2042-03-15,38.08735211757949
2042-03-25,2.996913916439036
2042-04-05,0.14404524990324846
2042-04-15,0.0026257112708974717
2042-04-25,4.786245768429561e-05
2042-05-05,8.724549728569297e-07
2042-05-15,1.590343907292792e-08
2042-05-25,33.80963285138316
2042-06-05,131.90597432865667
2042-06-15,125.33064057627234
2042-06-25,29.504655682590737
2042-07-05,173.6137503443465
2042-07-15,193.3890479753857
2042-07-25,13.831181997746363
2042-08-05,0.1846809012254951
2042-08-15,0.0033664332853252203
2042-08-25,4.050084818043735
2042-09-05,15.833912574617747
2042-09-15,10.252117534667056
2042-09-25,0.1868794741889911
2042-10-05,0.0034065097044644796
2042-10-15,24.750256327321182
2042-10-25,7.925247234728814
2042-11-05,0.10582188868478945
2042-11-15,0.0019289613924370244
2042-11-25,3.5161837496550115e-05
2042-12-05,6.409432666621718e-07
2042-12-15,21.642663863726764
2042-12-25,6.631690581484765
2043-01-05,3.1971126392171905
2043-01-15,3.9205368650277044
2043-01-25,0.09797005575326033
2043-02-05,64.82813703809491
2043-02-15,5.010870184725339
2043-02-25,6.570126974976149
2043-03-05,1.1178718102574783
2043-03-15,0.020376989963800444
2043-03-25,0.0003397411864449575
2043-04-05,4.53639526298599e-06
2043-04-15,8.269112781760389e-08
2043-04-25,1.5073251388695018e-09
2043-05-05,16.88253314430551
2043-05-15,43.6732736318411
2043-05-25,93.11774942310582
