,Discharge
2040-01-05,52.980640451815574
2040-01-15,15.148910520011677
2040-01-25,0.3200783290493602
2040-02-05,0.0042738468976272655
2040-02-15,7.790529695861238e-05
2040-02-25,1.7346473748690969e-06
2040-03-05,5.7665151314445086e-08
2040-03-15,1.0511421782116822e-09
2040-03-25,410.04408673965133
2040-04-05,117.5585021440426
2040-04-15,6.754986426992973
2040-04-25,0.12313244628356815
2040-05-05,21.691434745052653
2040-05-15,14.566058684546737
2040-05-25,42.011191499899184
2040-06-05,6.76311181414958
2040-06-15,78.4450024118935
2040-06-25,32.45447509780082
2040-07-05,0.5915924413515503
2040-07-15,101.46865239533501
2040-07-25,3.6095827973587093
2040-08-05,32.73596930382814
2040-08-15,96.71308514931609
2040-08-25,43.334057208109215
2040-09-05,208.3466915671724
2040-09-15,253.06106366930962
2040-09-25,96.41324316995863
2040-10-05,96.49995344505045
2040-10-15,5.86588517973817
2040-10-25,1.754011911900713
2040-11-05,5.277634294318545
2040-11-15,0.096202713102827
2040-11-25,0.0017536194234428018
2040-12-05,3.1965637798478016e-05
2040-12-15,5.826817302567445e-07
2040-12-25,9.714927607507441e-09
2041-01-05,1.2971860150399697e-10
2041-01-15,2.3645597077507066e-12
2041-01-25,3.942379723199015e-14
2041-02-05,6.3555888488973675
2041-02-15,5.860438282311792
2041-02-25,0.1304891230617495
2041-03-05,0.0043378701258017195
2041-03-15,7.907233656547078e-05
2041-03-25,1.3183561206759166e-06
2041-04-05,1.7603354257231762e-08
2041-04-15,3.208805962699923e-10
2041-04-25,5.84913281628053e-12
2041-05-05,21.721397742070803
2041-05-15,24.3578426583042
2041-05-25,1.9431240150125844
2041-06-05,0.02594556953584287
2041-06-15,143.9872094975238
2041-06-25,18.328463208914012
2041-07-05,58.09935224649546
2041-07-15,341.4165622827337
2041-07-25,12.51693659819968
2041-08-05,0.16713243538509984
2041-08-15,20.27487374990863
2041-08-25,118.80933214243255
2041-09-05,23.592966811308667
2041-09-15,149.90666773788627
2041-09-25,127.66929300777765
2041-10-05,64.75195312469359
2041-10-15,1.1803230807425498
2041-10-25,0.019679273756929863
2041-11-05,0.0002627675648751657
2041-11-15,4.789826510644595e-06
2041-11-25,8.731076840847215e-08
2041-12-05,1.5915336939942663e-09
2041-12-15,2.901107784630662e-11
2041-12-25,4.836954832416759e-13
2042-01-05,6.458545464757046e-15
2042-01-15,2.9525630553398927
2042-01-25,0.11222033673339538
2042-02-05,0.0014984223999893057
2042-02-15,1.3952766759122022
2042-02-25,4.610388072726075
2042-03-05,0.15326384467743762
2042-03-15,46.594738578208585
2042-03-25,36.210625727335206
2042-04-05,5.655534886945044
2042-04-15,19.71714123286651
2042-04-25,15.555001791582765
2042-05-05,80.8769849358047
2042-05-15,34.83711054058819
2042-05-25,21.818819447732253
2042-06-05,1.3887095842337747
2042-06-15,6.388740549240144
2042-06-25,144.56154155161366
2042-07-05,25.27615874703782
2042-07-15,38.84724879823024
2042-07-25,241.70414955528497
2042-08-05,72.74137462229314
2042-08-15,9.79902827344289
2042-08-25,81.92841275455136
2042-09-05,575.6176968754235
2042-09-15,374.76597041474315
2042-09-25,27.079176123566633
2042-10-05,0.49360945954152663
2042-10-15,17.613963428956946
2042-10-25,6.8001013806857
2042-11-05,0.09079837512183661
2042-11-15,0.0016551071076395586
2042-11-25,3.0169918063877082e-05
2042-12-05,5.499486720706422e-07
2042-12-15,1.0024672300134055e-08
2042-12-25,1.6713921276006958e-10
2043-01-05,2.231726865258437e-12
2043-01-15,4.068076099426874e-14
2043-01-25,6.782616093068397e-16
2043-02-05,35.739988024028165
2043-02-15,6.774061932896674
2043-02-25,0.6999216829523144
