,Discharge
1996-01-05,26.023765840279577
1996-01-15,0.4743710419046434
1996-01-25,0.9114940800074816
1996-02-05,70.46378356549079
1996-02-15,4.436504816667745
1996-02-25,0.09878367369442453
1996-03-05,23.987201116006645
1996-03-15,11.591323314762116
1996-03-25,154.63768142658935
1996-04-05,29.632862898839846
1996-04-15,35.02255191437252
1996-04-25,2.670885016248132
1996-05-05,0.0486859017922794
1996-05-15,2096.859828666287
1996-05-25,110.93512753640857
1996-06-05,23.31438958458891
1996-06-15,29.53473117406861
1996-06-25,43.46715286567133
1996-07-05,10.204738880362443
1996-07-15,17.95875516035657
1996-07-25,555.9876547352804
1996-08-05,21.22001012259546
1996-08-15,14.32548783186887
1996-08-25,0.24284342645226564
1996-09-05,0.0032425676172288982
1996-09-15,5.910674836500158e-05
1996-09-25,1.0774201542385288e-06
1996-10-05,1.963962188531979e-08
1996-10-15,3.579984523966305e-10
1996-10-25,5.968831470141512e-12
1996-11-05,33.059634442459824
1996-11-15,5.246611788146053
1996-11-25,8.263644704038125
1996-12-05,0.7992839871125975
1996-12-15,0.7105950015666556
1996-12-25,28.35174490367065
1997-01-05,1.7897665733129735
1997-01-15,5.748591006530928
1997-01-25,0.11076828590462261
1997-02-05,0.0014790338867207598
1997-02-15,2.696038882927728e-05
1997-02-25,6.003027975491971e-07
1997-03-05,5.915777066270115
1997-03-15,14.385327776181915
1997-03-25,0.23984348693118437
1997-04-05,0.0032025109153168314
1997-04-15,5.837657965929184e-05
1997-04-25,1.0641103630338452e-06
1997-05-05,1.939700597953392e-08
1997-05-15,188.64484428162592
1997-05-25,4.000308058451616
1997-06-05,29.224258178012953
1997-06-15,38.91767783485246
1997-06-25,1.3164748573596152
1997-07-05,1.6117146308837391
1997-07-15,106.90788049176722
1997-07-25,11.79059715038514
1997-08-05,24.849541396556887
1997-08-15,7.000391979987223
1997-08-25,4.796723301892102
1997-09-05,0.2131995562452234
1997-09-15,31.894071806522682
1997-09-25,85.61749529154878
1997-10-05,16.3156543445686
1997-10-15,53.258718489650484
1997-10-25,7.137476890339189
1997-11-05,0.09530318267800716
1997-11-15,6.797735578593628
1997-11-25,5.586199050241156
1997-12-05,0.1469336097582952
1997-12-15,0.002678361386266761
1997-12-25,2.6871144945512913
1998-01-05,10.83602253490695
1998-01-15,6.932156601923529
1998-01-25,0.15727623960657267
1998-02-05,0.0021000314851349253
1998-02-15,264.9349905039045
1998-02-25,32.363750341661344
1998-03-05,7.089053626962385
1998-03-15,9.193030882304187
1998-03-25,4.294499494972894
1998-04-05,241.06464503559724
1998-04-15,52.1501358518503
1998-04-25,1.4951700133159431
1998-05-05,0.02725452424504462
1998-05-15,1.801486938304059
1998-05-25,358.8286950606124
1998-06-05,122.65256660392993
1998-06-15,133.19226031380308
1998-06-25,54.44089827026926
1998-07-05,128.4094031891967
1998-07-15,16.287766185351877
1998-07-25,0.4340000752788662
1998-08-05,0.005794987373276812
1998-08-15,18.38216273169204
1998-08-25,50.64474332156074
1998-09-05,67.60409752455516
1998-09-15,74.5669341518425
1998-09-25,43.04948914978003
