2008/10/1,0.08
2008/10/2,0
2008/10/3,0.21
2008/10/4,0.21
2008/10/5,22.14
2008/10/6,3.62
2008/10/7,3.76
2008/10/8,1.61
2008/10/9,0.48
2008/10/10,0.34
2008/10/11,1.4
2008/10/12,0.54
2008/10/13,4.24
2008/10/14,0.5
2008/10/15,3.47
2008/10/16,2.46
2008/10/17,5.3
2008/10/18,0.79
2008/10/19,0.64
2008/10/20,0.7
2008/10/21,0.04
2008/10/22,0
2008/10/23,0
2008/10/24,1.85
2008/10/25,0.22
2008/10/26,0.08
2008/10/27,1.14
2008/10/28,0.36
2008/10/29,0
2008/10/30,0.04
2008/10/31,0
2009/10/1,3.37
2009/10/2,1.58
2009/10/3,3.09
2009/10/4,4.34
2009/10/5,117.99
2009/10/6,64.86
2009/10/7,3.11
2009/10/8,0.52
2009/10/9,1.16
2009/10/10,3.44
2009/10/11,19.11
2009/10/12,3.85
2009/10/13,3.56
2009/10/14,1.72
2009/10/15,0.56
2009/10/16,0.04
2009/10/17,0.21
2009/10/18,0.04
2009/10/19,0.08
2009/10/20,0.12
2009/10/21,0.04
2009/10/22,2.46
2009/10/23,28.05
2009/10/24,17.05
2009/10/25,0.58
2009/10/26,0
2009/10/27,0
2009/10/28,0
2009/10/29,0
2009/10/30,0.08
2009/10/31,0.04
2010/10/1,0.18
2010/10/2,0.26
2010/10/3,14.66
2010/10/4,0.62
2010/10/5,0.24
2010/10/6,0.04
2010/10/7,1.97
2010/10/8,0.53
2010/10/9,1.41
2010/10/10,1.34
2010/10/11,1.04
2010/10/12,0.45
2010/10/13,0
2010/10/14,0.4
2010/10/15,1.68
2010/10/16,10.16
2010/10/17,5.26
2010/10/18,26.63
2010/10/19,17.6
2010/10/20,24.15
2010/10/21,130.48
2010/10/22,33
2010/10/23,0.04
2010/10/24,2.12
2010/10/25,9.98
2010/10/26,4.98
2010/10/27,4.35
2010/10/28,8.16
2010/10/29,0.18
2010/10/30,0.21
2010/10/31,0
2011/10/1,49.96
2011/10/2,101.49
2011/10/3,89.41
2011/10/4,2.26
2011/10/5,0.12
2011/10/6,0.44
2011/10/7,0.52
2011/10/8,2.46
2011/10/9,3.24
2011/10/10,2.98
2011/10/11,5.07
2011/10/12,2.95
2011/10/13,7.84
2011/10/14,19.55
2011/10/15,7.89
2011/10/16,1.36
2011/10/17,0.12
2011/10/18,1.6
2011/10/19,0.24
2011/10/20,0.12
2011/10/21,0.84
2011/10/22,1.14
2011/10/23,0
2011/10/24,0
2011/10/25,0.82
2011/10/26,0.28
2011/10/27,1.06
2011/10/28,0.7
2011/10/29,0.36
2011/10/30,0.36
2011/10/31,0.2
2012/10/1,0
2012/10/2,0
2012/10/3,0
2012/10/4,0
2012/10/5,0
2012/10/6,0.44
2012/10/7,0.04
2012/10/8,0
2012/10/9,0.14
2012/10/10,0.25
2012/10/11,0.21
2012/10/12,0
2012/10/13,0
2012/10/14,0
2012/10/15,0
2012/10/16,0
2012/10/17,0.04
2012/10/18,0
2012/10/19,0.17
2012/10/20,0
2012/10/21,0
2012/10/22,0
2012/10/23,0.44
2012/10/24,0.28
2012/10/25,0
2012/10/26,0
2012/10/27,0
2012/10/28,1.03
2012/10/29,0.48
2012/10/30,10.1
2012/10/31,30.78
2013/10/1,0.82
2013/10/2,3.3
2013/10/3,0.44
2013/10/4,1.53
2013/10/5,76.24
2013/10/6,179.34
2013/10/7,9.04
2013/10/8,10.55
2013/10/9,0.58
2013/10/10,0.04
2013/10/11,1.42
2013/10/12,16.81
2013/10/13,1.06
2013/10/14,0
2013/10/15,0.21
2013/10/16,0.07
2013/10/17,0.6
2013/10/18,0.5
2013/10/19,0.75
2013/10/20,0.5
2013/10/21,1.32
2013/10/22,0
2013/10/23,0.63
2013/10/24,8.33
2013/10/25,0.04
2013/10/26,0
2013/10/27,0.04
2013/10/28,0.08
2013/10/29,0.04
2013/10/30,0.44
2013/10/31,0.7
2014/10/1,0
2014/10/2,0
2014/10/3,0
2014/10/4,0
2014/10/5,0
2014/10/6,0
2014/10/7,0
2014/10/8,0.07
2014/10/9,13.87
2014/10/10,43.11
2014/10/11,38.58
2014/10/12,8.88
2014/10/13,0
2014/10/14,0
2014/10/15,0
2014/10/16,0.09
2014/10/17,0
2014/10/18,0
2014/10/19,0
2014/10/20,0
2014/10/21,0
2014/10/22,0.13
2014/10/23,0
2014/10/24,0
2014/10/25,0
2014/10/26,0
2014/10/27,0
2014/10/28,0
2014/10/29,0
2014/10/30,0
2014/10/31,0
2015/10/1,0.7
2015/10/2,2.41
2015/10/3,0
2015/10/4,0
2015/10/5,0
2015/10/6,0
2015/10/7,0
2015/10/8,11.22
2015/10/9,21.42
2015/10/10,0.33
2015/10/11,1.3
2015/10/12,0.33
2015/10/13,0
2015/10/14,0
2015/10/15,0
2015/10/16,0
2015/10/17,0
2015/10/18,0
2015/10/19,0
2015/10/20,0.07
2015/10/21,0.37
2015/10/22,0.14
2015/10/23,0
2015/10/24,1.09
2015/10/25,0
2015/10/26,0
2015/10/27,0
2015/10/28,0
2015/10/29,0
2015/10/30,0.26
2015/10/31,0
2016/10/1,0.24
2016/10/2,7.07
2016/10/3,0
2016/10/4,0.34
2016/10/5,2.51
2016/10/6,15.87
2016/10/7,16.58
2016/10/8,11.62
2016/10/9,11.64
2016/10/10,4.96
2016/10/11,13.44
2016/10/12,7.71
2016/10/13,4.51
2016/10/14,5.14
2016/10/15,14.59
2016/10/16,0.2
2016/10/17,3.58
2016/10/18,4.46
2016/10/19,3.47
2016/10/20,12.65
2016/10/21,5.46
2016/10/22,0.68
2016/10/23,9.25
2016/10/24,5.13
2016/10/25,0.85
2016/10/26,0.85
2016/10/27,3.2
2016/10/28,10.26
2016/10/29,4.76
2016/10/30,7.75
2016/10/31,3.15
2017/10/1,0
2017/10/2,0
2017/10/3,1.56
2017/10/4,10.95
2017/10/5,2.19
2017/10/6,0.18
2017/10/7,8.68
2017/10/8,27.12
2017/10/9,0
2017/10/10,0.04
2017/10/11,6.97
2017/10/12,49.7
2017/10/13,124.28
2017/10/14,54.67
2017/10/15,29.14
2017/10/16,0
2017/10/17,0.64
2017/10/18,1
2017/10/19,3.2
2017/10/20,2.06
2017/10/21,0.76
2017/10/22,0
2017/10/23,0
2017/10/24,0.48
2017/10/25,0.26
2017/10/26,0.16
2017/10/27,0
2017/10/28,0.54
2017/10/29,0
2017/10/30,0.4
2017/10/31,0.04
