2008/8/1,0
2008/8/2,0
2008/8/3,0
2008/8/4,0.04
2008/8/5,0.14
2008/8/6,0
2008/8/7,0
2008/8/8,0
2008/8/9,3.03
2008/8/10,22.65
2008/8/11,2.73
2008/8/12,0
2008/8/13,2.85
2008/8/14,2.26
2008/8/15,17.32
2008/8/16,1.19
2008/8/17,5.41
2008/8/18,0.08
2008/8/19,0
2008/8/20,0
2008/8/21,0.75
2008/8/22,0.17
2008/8/23,2.49
2008/8/24,1.86
2008/8/25,0.28
2008/8/26,0
2008/8/27,3.71
2008/8/28,0.64
2008/8/29,1.95
2008/8/30,0
2008/8/31,0
2009/8/1,0
2009/8/2,0
2009/8/3,3.82
2009/8/4,41.38
2009/8/5,9.75
2009/8/6,121.24
2009/8/7,260.58
2009/8/8,62.49
2009/8/9,49.43
2009/8/10,3.58
2009/8/11,0
2009/8/12,12.75
2009/8/13,1.13
2009/8/14,0.45
2009/8/15,19.68
2009/8/16,15.64
2009/8/17,0.82
2009/8/18,5.89
2009/8/19,0
2009/8/20,0
2009/8/21,0
2009/8/22,0
2009/8/23,0
2009/8/24,0
2009/8/25,0
2009/8/26,0.66
2009/8/27,0
2009/8/28,0
2009/8/29,0
2009/8/30,0.81
2009/8/31,0
2010/8/1,4.77
2010/8/2,1.49
2010/8/3,0
2010/8/4,0.09
2010/8/5,0.34
2010/8/6,0.04
2010/8/7,10.11
2010/8/8,0.38
2010/8/9,6.71
2010/8/10,0
2010/8/11,1.09
2010/8/12,9.89
2010/8/13,0
2010/8/14,7.77
2010/8/15,1.29
2010/8/16,20.79
2010/8/17,9.24
2010/8/18,1.25
2010/8/19,0
2010/8/20,0
2010/8/21,0.08
2010/8/22,0.08
2010/8/23,0
2010/8/24,0
2010/8/25,2
2010/8/26,2.04
2010/8/27,0
2010/8/28,3.08
2010/8/29,7.23
2010/8/30,16.32
2010/8/31,9.13
2011/8/1,0
2011/8/2,0
2011/8/3,0
2011/8/4,0
2011/8/5,22.46
2011/8/6,7.95
2011/8/7,15.02
2011/8/8,11.45
2011/8/9,15.59
2011/8/10,30.3
2011/8/11,16.41
2011/8/12,8.88
2011/8/13,4.42
2011/8/14,2.77
2011/8/15,0.52
2011/8/16,0.84
2011/8/17,1.58
2011/8/18,0.73
2011/8/19,0
2011/8/20,0.37
2011/8/21,8.76
2011/8/22,0.23
2011/8/23,2.86
2011/8/24,5.25
2011/8/25,0
2011/8/26,0.66
2011/8/27,0.79
2011/8/28,22.5
2011/8/29,22.42
2011/8/30,21.18
2011/8/31,6.28
2012/8/1,265.67
2012/8/2,391
2012/8/3,2.32
2012/8/4,8.9
2012/8/5,9.22
2012/8/6,3.83
2012/8/7,7.28
2012/8/8,0.37
2012/8/9,24.63
2012/8/10,0
2012/8/11,3.39
2012/8/12,22.39
2012/8/13,0.14
2012/8/14,0
2012/8/15,0.15
2012/8/16,10.93
2012/8/17,24.04
2012/8/18,3.77
2012/8/19,1.12
2012/8/20,0
2012/8/21,0.85
2012/8/22,19.46
2012/8/23,34.67
2012/8/24,45.9
2012/8/25,2.63
2012/8/26,17.23
2012/8/27,16.05
2012/8/28,43.52
2012/8/29,3.35
2012/8/30,29.52
2012/8/31,19.46
2013/8/1,1.3
2013/8/2,1.4
2013/8/3,0
2013/8/4,0
2013/8/5,0
2013/8/6,0
2013/8/7,0.52
2013/8/8,0.68
2013/8/9,0
2013/8/10,0
2013/8/11,0.08
2013/8/12,0.04
2013/8/13,0.6
2013/8/14,45.6
2013/8/15,0.78
2013/8/16,10.44
2013/8/17,2.62
2013/8/18,0
2013/8/19,0
2013/8/20,99.16
2013/8/21,280.26
2013/8/22,41.14
2013/8/23,68.33
2013/8/24,61.19
2013/8/25,0.12
2013/8/26,0
2013/8/27,0
2013/8/28,0.28
2013/8/29,15.38
2013/8/30,3.35
2013/8/31,48.96
2014/8/1,0.13
2014/8/2,13.26
2014/8/3,7.07
2014/8/4,2.93
2014/8/5,0.95
2014/8/6,0.17
2014/8/7,6.6
2014/8/8,0
2014/8/9,7.99
2014/8/10,1.93
2014/8/11,4.31
2014/8/12,2.06
2014/8/13,28.45
2014/8/14,0.94
2014/8/15,0.98
2014/8/16,10.36
2014/8/17,0
2014/8/18,14.16
2014/8/19,8.86
2014/8/20,1.92
2014/8/21,0
2014/8/22,0.14
2014/8/23,0
2014/8/24,0
2014/8/25,0
2014/8/26,0
2014/8/27,14.72
2014/8/28,2.53
2014/8/29,0
2014/8/30,1.89
2014/8/31,0.27
2015/8/1,0
2015/8/2,0
2015/8/3,0
2015/8/4,0
2015/8/5,2.72
2015/8/6,9.94
2015/8/7,106.94
2015/8/8,244.61
2015/8/9,0.42
2015/8/10,0.89
2015/8/11,0.04
2015/8/12,1.36
2015/8/13,29.4
2015/8/14,1.83
2015/8/15,1.41
2015/8/16,15.5
2015/8/17,4.51
2015/8/18,27.21
2015/8/19,5.02
2015/8/20,0
2015/8/21,0.11
2015/8/22,4.05
2015/8/23,36.84
2015/8/24,8.16
2015/8/25,3.14
2015/8/26,23.13
2015/8/27,28.08
2015/8/28,8.15
2015/8/29,7.51
2015/8/30,6.4
2015/8/31,3.01
2016/8/1,2.66
2016/8/2,20.89
2016/8/3,27.5
2016/8/4,0.84
2016/8/5,0
2016/8/6,1.92
2016/8/7,0.89
2016/8/8,0
2016/8/9,11.74
2016/8/10,4.63
2016/8/11,39.07
2016/8/12,4.68
2016/8/13,4.05
2016/8/14,0
2016/8/15,0.14
2016/8/16,1.72
2016/8/17,3.26
2016/8/18,6.38
2016/8/19,7.44
2016/8/20,1.87
2016/8/21,0
2016/8/22,0.11
2016/8/23,0.08
2016/8/24,0.36
2016/8/25,0.04
2016/8/26,0.04
2016/8/27,8.6
2016/8/28,5.74
2016/8/29,0.39
2016/8/30,0.04
2016/8/31,0
2017/8/1,1.19
2017/8/2,3.24
2017/8/3,9.52
2017/8/4,0
2017/8/5,0
2017/8/6,0
2017/8/7,0
2017/8/8,0
2017/8/9,0
2017/8/10,0
2017/8/11,0
2017/8/12,0.47
2017/8/13,0.88
2017/8/14,1.51
2017/8/15,0.9
2017/8/16,0.26
2017/8/17,0
2017/8/18,0
2017/8/19,0
2017/8/20,0
2017/8/21,4.21
2017/8/22,2.11
2017/8/23,4.33
2017/8/24,0.66
2017/8/25,0
2017/8/26,0
2017/8/27,12.42
2017/8/28,0
2017/8/29,0
2017/8/30,0.16
2017/8/31,1.36
