2008/4/1,28.05
2008/4/2,2.23
2008/4/3,2.59
2008/4/4,0.34
2008/4/5,0
2008/4/6,0
2008/4/7,0
2008/4/8,0
2008/4/9,1.92
2008/4/10,0.96
2008/4/11,1
2008/4/12,0
2008/4/13,0.87
2008/4/14,0
2008/4/15,0
2008/4/16,4.73
2008/4/17,21.98
2008/4/18,2.41
2008/4/19,0.29
2008/4/20,2.6
2008/4/21,9.52
2008/4/22,4.42
2008/4/23,0.3
2008/4/24,0.7
2008/4/25,0
2008/4/26,0
2008/4/27,0
2008/4/28,4.52
2008/4/29,6.61
2008/4/30,0.72
2009/4/1,0.28
2009/4/2,0.12
2009/4/3,0
2009/4/4,0.88
2009/4/5,2.52
2009/4/6,4.32
2009/4/7,8.42
2009/4/8,0.92
2009/4/9,0
2009/4/10,0.04
2009/4/11,0
2009/4/12,0.08
2009/4/13,10.65
2009/4/14,13.67
2009/4/15,0.46
2009/4/16,5.24
2009/4/17,5.13
2009/4/18,0.04
2009/4/19,0
2009/4/20,45.13
2009/4/21,32.27
2009/4/22,20.67
2009/4/23,0.38
2009/4/24,0
2009/4/25,2.25
2009/4/26,17.78
2009/4/27,0
2009/4/28,0
2009/4/29,0
2009/4/30,0
2010/4/1,0
2010/4/2,7.84
2010/4/3,2.9
2010/4/4,0.29
2010/4/5,2.55
2010/4/6,11.43
2010/4/7,2.56
2010/4/8,30.33
2010/4/9,9.62
2010/4/10,0.04
2010/4/11,0.07
2010/4/12,0
2010/4/13,0.28
2010/4/14,0.04
2010/4/15,7.5
2010/4/16,2.72
2010/4/17,0
2010/4/18,2.45
2010/4/19,0
2010/4/20,7.31
2010/4/21,0
2010/4/22,4.74
2010/4/23,11.69
2010/4/24,2.07
2010/4/25,0.13
2010/4/26,0.04
2010/4/27,4.84
2010/4/28,10.99
2010/4/29,0.81
2010/4/30,14.57
2011/4/1,0
2011/4/2,0
2011/4/3,0.15
2011/4/4,2.21
2011/4/5,0.31
2011/4/6,0
2011/4/7,0
2011/4/8,0.04
2011/4/9,0
2011/4/10,0
2011/4/11,0.24
2011/4/12,0.04
2011/4/13,0
2011/4/14,0
2011/4/15,0
2011/4/16,0.46
2011/4/17,13.23
2011/4/18,3.81
2011/4/19,0.04
2011/4/20,0.04
2011/4/21,0
2011/4/22,8.79
2011/4/23,4.29
2011/4/24,0
2011/4/25,0
2011/4/26,0
2011/4/27,0
2011/4/28,0.04
2011/4/29,0
2011/4/30,0
2012/4/1,0
2012/4/2,0
2012/4/3,0.04
2012/4/4,0
2012/4/5,4.35
2012/4/6,11.33
2012/4/7,2.16
2012/4/8,0.35
2012/4/9,7.3
2012/4/10,0
2012/4/11,7.85
2012/4/12,0.08
2012/4/13,0
2012/4/14,0
2012/4/15,4.19
2012/4/16,29.71
2012/4/17,0.67
2012/4/18,18.14
2012/4/19,7.65
2012/4/20,1.33
