stno,Date,TX01,PP01
C0C590,2014/2/4,13.96666667,3.5
C0C590,2014/2/5,16.15,10.5
C0C590,2014/2/6,16.95416667,5.5
C0C590,2014/2/7,16.03333333,2
C0C590,2014/2/8,13.1375,16
C0C590,2014/2/9,11.74583333,82
C0C590,2014/2/10,8.104166667,6.5
C0C590,2014/2/11,7.766666667,2.5
C0C590,2014/2/12,11.375,23
C0C590,2014/2/13,12.25,14
C0C590,2014/2/14,10.57083333,9.5
C0C590,2014/2/15,12.95,0
C0C590,2014/2/16,16.13333333,0.5
C0C590,2014/2/17,17.95416667,0
C0C590,2014/2/18,14.77916667,13.5
C0C590,2014/2/19,10.54166667,22
C0C590,2014/2/20,10.9125,0
C0C590,2014/2/21,13.3,0
C0C590,2014/2/22,16.05416667,0
C0C590,2014/2/23,18.10416667,0
C0C590,2014/2/24,15.6,0
C0C590,2014/2/25,16.0875,0
C0C590,2014/2/26,17.85217391,0
C0C590,2014/2/27,18.29583333,0
C0C590,2014/2/28,18.45833333,0
C0C590,2014/3/1,17.61666667,0.5
C0C590,2014/3/2,12.97916667,8.5
C0C590,2014/3/3,14.12083333,5.5
C0C590,2014/3/4,13.67826087,11.5
C0C590,2014/3/5,13.68333333,4.5
C0C590,2014/3/6,12.7375,17
C0C590,2014/3/7,14.075,14.5
C0C590,2014/3/8,13.42083333,18.5
C0C590,2014/3/9,12.42608696,2
C0C590,2014/3/10,14.73913043,0
C0C590,2014/3/11,16.95416667,0.5
C0C590,2014/3/12,15.61666667,10
C0C590,2014/3/13,14.7375,7
C0C590,2014/3/14,13.47083333,0
C0C590,2014/3/15,16.68333333,0
C0C590,2014/3/16,16.42916667,0
C0C590,2014/3/17,19.50416667,0
C0C590,2014/3/18,21.9125,0
C0C590,2014/3/19,22.71904762,0
C0C590,2014/3/20,15.4047619,0.5
C0C590,2014/3/21,13,0
C0C590,2014/3/22,15.82173913,0
C0C590,2014/3/23,19.18695652,0
C0C590,2014/3/24,19.37083333,0
C0C590,2014/3/25,20.8,0
C0C590,2014/3/26,22.62608696,0
C0C590,2014/3/27,22.6,0.5
C0C590,2014/3/28,22.88333333,0
C0C590,2014/3/29,24.6,2.5
C0C590,2014/3/30,22.325,0
C0C590,2014/3/31,20.575,11.5
C0C590,2014/4/1,17.09166667,2
C0C590,2014/4/2,17.97826087,0
C0C590,2014/4/3,18.17916667,1
C0C590,2014/4/4,17.59583333,0
C0C590,2014/4/5,19.40833333,0
C0C590,2014/4/6,19.99166667,0
C0C590,2014/4/7,18.4625,16.5
C0C590,2014/4/8,20.63333333,0.5
C0C590,2014/4/9,20.34583333,0
C0C590,2014/4/10,21.48695652,0
C0C590,2014/4/11,21.8125,0
C0C590,2014/4/12,23.82916667,0
C0C590,2014/4/13,23.95416667,0
C0C590,2014/4/14,18.99583333,0
C0C590,2014/4/15,21.6375,0
C0C590,2014/4/16,22.5375,0
C0C590,2014/4/17,24.53043478,0
C0C590,2014/4/18,24.64583333,0
C0C590,2014/4/19,23.72916667,0
C0C590,2014/4/20,22.1375,0
C0C590,2014/4/21,22.25833333,0
C0C590,2014/4/22,20.70416667,0.5
C0C590,2014/4/23,20.225,0.5
C0C590,2014/4/24,20.62916667,31
C0C590,2014/4/25,22.23478261,16
C0C590,2014/4/26,23.05217391,18
C0C590,2014/4/27,23.75454545,0
C0C590,2014/4/28,22.1625,0
C0C590,2014/4/29,21.2375,0
C0C590,2014/4/30,21.02173913,2
C0C590,2014/5/1,20.1,25.5
C0C590,2014/5/2,23.4125,0.5
C0C590,2014/5/3,22.92173913,0
C0C590,2014/5/4,23.2,1.5
C0C590,2014/5/5,18.30833333,55.5
C0C590,2014/5/6,17.2375,4.5
C0C590,2014/5/7,20.40833333,4
C0C590,2014/5/8,22.88333333,0
C0C590,2014/5/9,22.54583333,3.5
C0C590,2014/5/10,23.83913043,0
C0C590,2014/5/11,26.28333333,0
C0C590,2014/5/12,26.30434783,1
C0C590,2014/5/13,25.46666667,2
C0C590,2014/5/14,28.52916667,0
C0C590,2014/5/15,25.4125,62.5
C0C590,2014/5/16,23.18695652,13.5
C0C590,2014/5/17,25.525,0
C0C590,2014/5/18,26.88333333,2
C0C590,2014/5/19,25.33333333,16.5
C0C590,2014/5/20,25.3875,77.5
C0C590,2014/5/21,19.68333333,295.5
C0C590,2014/5/22,23.20833333,22.5
C0C590,2014/5/23,23.475,2.5
C0C590,2014/5/24,25.75416667,0
C0C590,2014/5/25,26.80833333,0
C0C590,2014/5/26,27.20833333,0
C0C590,2014/5/27,25.59583333,0
C0C590,2014/5/28,26.41304348,0
C0C590,2014/5/29,26.04583333,0
C0C590,2014/5/30,26.1375,13.41545909
C0C590,2014/5/31,26.22608696,0
C0C590,2014/6/1,27.05416667,0
C0C590,2014/6/2,28.32083333,0
C0C590,2014/6/3,26.17272727,0
C0C590,2014/6/4,26.2875,0
C0C590,2014/6/5,25.55,47
C0C590,2014/6/6,25.10416667,39
C0C590,2014/6/7,25.76666667,19.5
C0C590,2014/6/8,25.21666667,40.5
C0C590,2014/6/9,25.24166667,10.5
C0C590,2014/6/10,24.69583333,7.5
C0C590,2014/6/11,24.0125,7.5
C0C590,2014/6/12,25.2125,0
C0C590,2014/6/13,26.82916667,0
C0C590,2014/6/14,25.60434783,0.5
C0C590,2014/6/15,25.075,1
C0C590,2014/6/16,27.2625,0
C0C590,2014/6/17,28.62916667,0
C0C590,2014/6/18,28.34166667,0
C0C590,2014/6/19,28.35416667,0
C0C590,2014/6/20,28.55416667,0
C0C590,2014/6/21,28.45416667,1
C0C590,2014/6/22,28.54347826,0
C0C590,2014/6/23,28.19166667,0
C0C590,2014/6/24,27.25,0
C0C590,2014/6/25,28.38333333,0.5
C0C590,2014/6/26,28.75416667,0
C0C590,2014/6/27,28.5875,0
C0C590,2014/6/28,29.00833333,0
C0C590,2014/6/29,28.79583333,2
C0C590,2014/6/30,28.70416667,0.5
C0C590,2014/7/1,28.60416667,0
C0C590,2014/7/2,29.25652174,0
C0C590,2014/7/3,29.85,0
C0C590,2014/7/4,29.13913043,0
C0C590,2014/7/5,29.4625,0
C0C590,2014/7/6,30.31666667,0
C0C590,2014/7/7,30.14166667,0
C0C590,2014/7/8,28.375,0
C0C590,2014/7/9,30.49583333,0
C0C590,2014/7/10,29.84166667,0
C0C590,2014/7/11,29.8375,0
C0C590,2014/7/12,30.06521739,0
C0C590,2014/7/13,30.62727273,0
C0C590,2014/7/14,30.14583333,0
C0C590,2014/7/15,30.12173913,0
C0C590,2014/7/16,28.98181818,0
C0C590,2014/7/17,29.95,0
C0C590,2014/7/18,29.90416667,0
C0C590,2014/7/19,30.125,0
C0C590,2014/7/20,31.225,0
C0C590,2014/7/21,31.25,0
C0C590,2014/7/22,29.11666667,4.5
C0C590,2014/7/23,26.3625,41.5
C0C590,2014/7/24,28.58571429,0
C0C590,2014/7/25,27.91666667,10.5
C0C590,2014/7/26,28.56956522,0
C0C590,2014/7/27,29.25652174,0
C0C590,2014/7/28,29.53333333,0
C0C590,2014/7/29,29.63913043,0
C0C590,2014/7/30,29.25416667,0
C0C590,2014/7/31,28.71666667,10.5
C0C590,2014/8/1,29.8,0
C0C590,2014/8/2,29.975,0
C0C590,2014/8/3,29.72916667,0
C0C590,2014/8/4,28.9125,0
C0C590,2014/8/5,29.1,0
C0C590,2014/8/6,29.1625,0
C0C590,2014/8/7,29.4375,0
C0C590,2014/8/8,30.03478261,0
C0C590,2014/8/9,29.70416667,0
C0C590,2014/8/10,29.85833333,0
C0C590,2014/8/11,29.40434783,78.5
C0C590,2014/8/12,28.14583333,17
C0C590,2014/8/13,28.32916667,0
C0C590,2014/8/14,29.45833333,0
C0C590,2014/8/15,29.025,0
C0C590,2014/8/16,28.95416667,0
C0C590,2014/8/17,28.81666667,0
C0C590,2014/8/18,27.94166667,12
C0C590,2014/8/19,26.7875,22.5
C0C590,2014/8/20,27.48333333,0
C0C590,2014/8/21,27.78333333,0
C0C590,2014/8/22,28.0375,0
C0C590,2014/8/23,28.1125,0
C0C590,2014/8/24,28.28333333,0
C0C590,2014/8/25,28.64166667,0
C0C590,2014/8/26,28.84583333,0
C0C590,2014/8/27,28.7375,0
C0C590,2014/8/28,28.62916667,0
C0C590,2014/8/29,29.4,0
C0C590,2014/8/30,28.75833333,0
C0C590,2014/8/31,28.7875,0
C0C590,2014/9/1,28.60833333,0
C0C590,2014/9/2,28.5,0
C0C590,2014/9/3,28.70416667,0
C0C590,2014/9/4,27.86666667,0
C0C590,2014/9/5,29.9375,0
C0C590,2014/9/6,29.57916667,0
C0C590,2014/9/7,28.58695652,0
C0C590,2014/9/8,28.82083333,0
C0C590,2014/9/9,29.19166667,0
C0C590,2014/9/10,28.80833333,0
C0C590,2014/9/11,29.10416667,0
C0C590,2014/9/12,29.19583333,0
C0C590,2014/9/13,29.09583333,0
C0C590,2014/9/14,30.125,0
C0C590,2014/9/15,31.81666667,0
C0C590,2014/9/16,29.775,0
C0C590,2014/9/17,29.50833333,0
C0C590,2014/9/18,30.35833333,0
C0C590,2014/9/19,30.5375,0
C0C590,2014/9/20,29.69166667,0
C0C590,2014/9/21,28.21666667,3.5
C0C590,2014/9/22,26.24347826,38.5
C0C590,2014/9/23,27.66521739,0
C0C590,2014/9/24,27.39583333,0
C0C590,2014/9/25,28.31176471,0
C0C590,2014/9/26,26.98333333,0
C0C590,2014/9/27,26.16521739,0
C0C590,2014/9/28,26.1625,0
C0C590,2014/9/29,26.125,0
C0C590,2014/9/30,26.98333333,0
C0C590,2014/10/1,25.575,2.5
C0C590,2014/10/2,25.73333333,0
C0C590,2014/10/3,25.14166667,0
C0C590,2014/10/4,23.70833333,0
C0C590,2014/10/5,24.3875,0
C0C590,2014/10/6,24.01666667,0
C0C590,2014/10/7,23.41666667,0
C0C590,2014/10/8,23.62916667,0
C0C590,2014/10/9,23.2,0
C0C590,2014/10/10,24.12608696,0
C0C590,2014/10/11,23.86666667,0
C0C590,2014/10/12,23.49583333,0
C0C590,2014/10/13,22.0875,0
C0C590,2014/10/14,20.4625,0
C0C590,2014/10/15,20.625,0
C0C590,2014/10/16,21.14166667,0
C0C590,2014/10/17,23.4125,0
C0C590,2014/10/18,24.59583333,0
C0C590,2014/10/19,25.32916667,0
C0C590,2014/10/20,24.5625,0
C0C590,2014/10/21,25.5125,0
C0C590,2014/10/22,22.36666667,0
C0C590,2014/10/23,22.53478261,0
C0C590,2014/10/24,23.71666667,0
C0C590,2014/10/25,23.76666667,0
C0C590,2014/10/26,24.23333333,0
C0C590,2014/10/27,24.38333333,0
C0C590,2014/10/28,23.29166667,0
C0C590,2014/10/29,25.68333333,0
C0C590,2014/10/30,25.32916667,0
C0C590,2014/10/31,24.04166667,0
C0C590,2014/11/1,23.875,0
C0C590,2014/11/2,21.51666667,4
C0C590,2014/11/3,19.84583333,0
C0C590,2014/11/4,20.1625,0
C0C590,2014/11/5,20.34583333,0
C0C590,2014/11/6,21.40416667,0
C0C590,2014/11/7,21.92083333,0
C0C590,2014/11/8,23.47826087,0
C0C590,2014/11/9,20.82916667,3
C0C590,2014/11/10,21.25,0
C0C590,2014/11/11,21.26666667,0
C0C590,2014/11/12,19.49583333,3
C0C590,2014/11/13,17.4875,10
C0C590,2014/11/14,18.75833333,0
C0C590,2014/11/15,20.60833333,1.5
C0C590,2014/11/16,21.1625,9.5
C0C590,2014/11/17,18.37916667,11
C0C590,2014/11/18,18.15416667,1.5
C0C590,2014/11/19,19.47916667,0
C0C590,2014/11/20,20.30454545,0
C0C590,2014/11/21,21.2125,0
C0C590,2014/11/22,23.19090909,0
C0C590,2014/11/23,22.57272727,0
C0C590,2014/11/24,21.35652174,0
C0C590,2014/11/25,21.02272727,0
C0C590,2014/11/26,21.31666667,0
C0C590,2014/11/27,22.35833333,1
C0C590,2014/11/28,21.89166667,0
C0C590,2014/11/29,23.0875,0
C0C590,2014/11/30,23.32608696,0.5
C0C590,2014/12/1,16.575,13
C0C590,2014/12/2,15.07083333,2.5
C0C590,2014/12/3,19.89166667,4
C0C590,2014/12/4,13.57916667,44
C0C590,2014/12/5,13.5875,0
C0C590,2014/12/6,15.39166667,0
C0C590,2014/12/7,19.24166667,0
C0C590,2014/12/8,16.0875,1
C0C590,2014/12/9,17.97083333,0
C0C590,2014/12/10,19.20833333,0.5
C0C590,2014/12/11,15.56315789,2
C0C590,2014/12/12,12.76666667,5
C0C590,2014/12/13,13.32380952,0
C0C590,2014/12/14,15.8,0
C0C590,2014/12/15,17.12083333,0
C0C590,2014/12/16,13.725,0
C0C590,2014/12/17,10.70416667,0
C0C590,2014/12/18,14.94782609,0
C0C590,2014/12/19,15.56666667,3
C0C590,2014/12/20,15.14583333,0
C0C590,2014/12/21,14.70416667,0
C0C590,2014/12/22,13.22083333,0
C0C590,2014/12/23,16.3875,0
C0C590,2014/12/24,17.8125,0
C0C590,2014/12/25,16.12083333,6
C0C590,2014/12/26,16.10833333,0
C0C590,2014/12/27,15.4375,11.5
C0C590,2014/12/28,13.84166667,2.5
C0C590,2014/12/29,13.60833333,0
C0C590,2014/12/30,14.82083333,0
C0C590,2014/12/31,15.12083333,0
C0C590,2015/1/1,12.74583333,0
C0C590,2015/1/2,13.57083333,0
C0C590,2015/1/3,15.83478261,0
C0C590,2015/1/4,15.83333333,0
C0C590,2015/1/5,16.92083333,0
C0C590,2015/1/6,18.67826087,0
C0C590,2015/1/7,13.80416667,1.5
C0C590,2015/1/8,12.5375,0
C0C590,2015/1/9,15.06315789,0
C0C590,2015/1/10,16.10952381,0
C0C590,2015/1/11,17.025,0
C0C590,2015/1/12,17.42608696,0
C0C590,2015/1/13,19.67083333,7.5
C0C590,2015/1/14,14.87916667,6
C0C590,2015/1/15,14.62380952,0
C0C590,2015/1/16,15.6875,0
C0C590,2015/1/17,14.3625,0
C0C590,2015/1/18,16.01875,0
C0C590,2015/1/19,15.02727273,0
C0C590,2015/1/20,18.11363636,0
C0C590,2015/1/21,15.70869565,1
C0C590,2015/1/22,12.95652174,0
C0C590,2015/1/23,13.71666667,0
C0C590,2015/1/24,15.5826087,0
C0C590,2015/1/25,16.84583333,0
C0C590,2015/1/26,17.14583333,1
C0C590,2015/1/27,15.71666667,10
C0C590,2015/1/28,14.46086957,0.5
C0C590,2015/1/29,16.64583333,0
C0C590,2015/1/30,13.9625,0.5
C0C590,2015/1/31,12.9125,0
C0C590,2015/2/1,15.2125,0
C0C590,2015/2/2,17.2625,0
C0C590,2015/2/3,15.30833333,2.5
C0C590,2015/2/4,13.55416667,1
C0C590,2015/2/5,11.07083333,2
C0C590,2015/2/6,11.9125,0
C0C590,2015/2/7,15.20416667,0
C0C590,2015/2/8,12.5125,1.5
C0C590,2015/2/9,10.68333333,0
C0C590,2015/2/10,12.49166667,0
C0C590,2015/2/11,13.66086957,0
C0C590,2015/2/12,14.30416667,0
C0C590,2015/2/13,16.41666667,0
C0C590,2015/2/14,17.975,0
C0C590,2015/2/15,17.30416667,2.5
C0C590,2015/2/16,17.88333333,8
C0C590,2015/2/17,18.05416667,0
C0C590,2015/2/18,17.17083333,0
C0C590,2015/2/19,16.40833333,0
C0C590,2015/2/20,16.81666667,0
C0C590,2015/2/21,18.79166667,1.5
C0C590,2015/2/22,17.35833333,0
C0C590,2015/2/23,16.525,0.5
C0C590,2015/2/24,15.92083333,65.5
C0C590,2015/2/25,17.8125,0
C0C590,2015/2/26,17.13333333,0.5
C0C590,2015/2/27,16.9625,1
C0C590,2015/2/28,15.825,0
C0C590,2015/3/1,12.65,1.5
C0C590,2015/3/2,14.10416667,0
C0C590,2015/3/3,17.24347826,0
C0C590,2015/3/4,13.35,4
C0C590,2015/3/5,15.4625,2
C0C590,2015/3/6,14.38695652,13.5
C0C590,2015/3/7,15.375,0
C0C590,2015/3/8,17.15217391,1
C0C590,2015/3/9,15.9125,0
C0C590,2015/3/10,12.51666667,12.5
C0C590,2015/3/11,11.72173913,43
C0C590,2015/3/12,13.05217391,10.5
C0C590,2015/3/13,17.26666667,0
C0C590,2015/3/14,18.075,0
C0C590,2015/3/15,19.9875,0
C0C590,2015/3/16,20.28571429,0
C0C590,2015/3/17,21.5,0
C0C590,2015/3/18,23.96521739,0
C0C590,2015/3/19,23.075,0
C0C590,2015/3/20,20.44583333,0.5
C0C590,2015/3/21,18.17083333,0.5
C0C590,2015/3/22,18.7625,0
C0C590,2015/3/23,16.18333333,44.5
C0C590,2015/3/24,15.8,4.5
C0C590,2015/3/25,13.85,23
C0C590,2015/3/26,18.10416667,15
C0C590,2015/3/27,16.51304348,19
C0C590,2015/3/28,16.50833333,0
C0C590,2015/3/29,20.33333333,0
C0C590,2015/3/30,22.45217391,0
C0C590,2015/3/31,24.67727273,0
C0C590,2015/4/1,24.54583333,0
C0C590,2015/4/2,24.47391304,0
C0C590,2015/4/3,25.31666667,0
C0C590,2015/4/4,25.40833333,0
C0C590,2015/4/5,25.73333333,0
C0C590,2015/4/6,24.77083333,0
C0C590,2015/4/7,17.175,1.5
C0C590,2015/4/8,14.13333333,11.5
C0C590,2015/4/9,16.72916667,3.5
C0C590,2015/4/10,16.49166667,15.5
C0C590,2015/4/11,15.15833333,25
C0C590,2015/4/12,17.07083333,5.5
C0C590,2015/4/13,18.29166667,0.5
C0C590,2015/4/14,16.79090909,0
C0C590,2015/4/15,19.44347826,0
C0C590,2015/4/16,22.37916667,0
C0C590,2015/4/17,20.85416667,0
C0C590,2015/4/18,23.98333333,1.5
C0C590,2015/4/19,26.00416667,6
C0C590,2015/4/20,24.69583333,22
C0C590,2015/4/21,17.81666667,32.5
C0C590,2015/4/22,19.38333333,0
C0C590,2015/4/23,22.21666667,0
C0C590,2015/4/24,21.67894737,0
C0C590,2015/4/25,22.375,0
C0C590,2015/4/26,23.4,0
C0C590,2015/4/27,23.6,0
C0C590,2015/4/28,23.9125,0
C0C590,2015/4/29,24.57083333,0
C0C590,2015/4/30,23.86666667,0
C0C590,2015/5/1,23.95416667,0
C0C590,2015/5/2,25.57826087,0
C0C590,2015/5/3,26.23333333,3
C0C590,2015/5/4,21.07916667,12
C0C590,2015/5/5,19.325,27
C0C590,2015/5/6,22.6,0
C0C590,2015/5/7,23.8625,0
C0C590,2015/5/8,24.83043478,0
C0C590,2015/5/9,25.62272727,1
C0C590,2015/5/10,23.74782609,0
C0C590,2015/5/11,24.84166667,0.5
C0C590,2015/5/12,22.37,14.5
C0C590,2015/5/13,24.99166667,0
C0C590,2015/5/14,26.45454545,0
C0C590,2015/5/15,27.29,0
C0C590,2015/5/16,27.37619048,0
C0C590,2015/5/17,26.44545455,0
C0C590,2015/5/18,27.39583333,0
C0C590,2015/5/19,28.09565217,0
C0C590,2015/5/20,23.7875,105.5
C0C590,2015/5/21,21.56666667,1
C0C590,2015/5/22,23.55416667,19
C0C590,2015/5/23,23.82916667,29.5
C0C590,2015/5/24,23.37916667,84.5
C0C590,2015/5/25,23.125,2
C0C590,2015/5/26,23.05,5
C0C590,2015/5/27,26.225,0
C0C590,2015/5/28,28.32083333,0
C0C590,2015/5/29,28.75416667,0
C0C590,2015/5/30,28.52083333,0
C0C590,2015/5/31,25.84166667,4.5
C0C590,2015/6/1,26.44583333,0.5
C0C590,2015/6/2,27.625,0
C0C590,2015/6/3,27.15294118,0
C0C590,2015/6/4,26.40833333,0
C0C590,2015/6/5,28.09166667,0.5
C0C590,2015/6/6,26.77916667,1.5
C0C590,2015/6/7,27.43333333,0.5
C0C590,2015/6/8,27.84166667,0
C0C590,2015/6/9,28.10833333,0
C0C590,2015/6/10,28.75833333,0
C0C590,2015/6/11,28.975,0
C0C590,2015/6/12,28.9,0
C0C590,2015/6/13,28.62083333,0
C0C590,2015/6/14,28.76666667,0
C0C590,2015/6/15,28.6875,0
C0C590,2015/6/16,29.09583333,0
C0C590,2015/6/17,29.3,0
C0C590,2015/6/18,29.46666667,0
C0C590,2015/6/19,29.025,0
C0C590,2015/6/20,28.04583333,0
C0C590,2015/6/21,28.84166667,0
C0C590,2015/6/22,28.61666667,7
C0C590,2015/6/23,28.79444444,24.5
C0C590,2015/6/24,28.99583333,0
C0C590,2015/6/25,29.60416667,0
C0C590,2015/6/26,29.9625,0
C0C590,2015/6/27,30.42083333,0
C0C590,2015/6/28,30.375,0
C0C590,2015/6/29,30.21666667,0
C0C590,2015/6/30,30.32083333,0
C0C590,2015/7/1,30.62916667,0
C0C590,2015/7/2,30.8,0
C0C590,2015/7/3,29.17142857,0
C0C590,2015/7/4,28.30833333,0
C0C590,2015/7/5,31.42916667,0
C0C590,2015/7/6,30.75,0
C0C590,2015/7/7,29.85,0
C0C590,2015/7/8,30.675,0
C0C590,2015/7/9,28.75416667,2
C0C590,2015/7/10,26.14166667,14.5
C0C590,2015/7/11,28.93333333,0
C0C590,2015/7/12,29.41666667,0
C0C590,2015/7/13,29.02608696,0
C0C590,2015/7/14,28.40833333,0
C0C590,2015/7/15,28.72083333,0
C0C590,2015/7/16,28.95416667,0
C0C590,2015/7/17,29.25,0
C0C590,2015/7/18,29.59583333,0
C0C590,2015/7/19,28.63636364,3.5
C0C590,2015/7/20,28.98333333,0
C0C590,2015/7/21,30.1875,0
C0C590,2015/7/22,29.12631579,0
C0C590,2015/7/23,28.80869565,0.5
C0C590,2015/7/24,28.97916667,0
C0C590,2015/7/25,29.225,0
C0C590,2015/7/26,29.72173913,0
C0C590,2015/7/27,29.2625,0
C0C590,2015/7/28,28.79583333,3
C0C590,2015/7/29,28.01666667,0
C0C590,2015/7/30,28.55416667,0
C0C590,2015/7/31,29.0375,0
C0C590,2015/8/1,29.0125,0
C0C590,2015/8/2,29.20416667,0
C0C590,2015/8/3,29.10434783,0
C0C590,2015/8/4,28.96666667,0
C0C590,2015/8/5,28.17391304,0.5
C0C590,2015/8/6,28.44166667,11.5
C0C590,2015/8/7,27.9,23.5
C0C590,2015/8/8,26.67391304,95.5
C0C590,2015/8/9,26.35,0.5
C0C590,2015/8/10,28.43913043,0
C0C590,2015/8/11,28.49583333,0
C0C590,2015/8/12,28.68333333,0
C0C590,2015/8/13,29.02916667,0
C0C590,2015/8/14,28.4375,0
C0C590,2015/8/15,28.6625,0
C0C590,2015/8/16,27.93333333,11
C0C590,2015/8/17,28.65833333,0
C0C590,2015/8/18,28.10416667,0
C0C590,2015/8/19,28.69090909,0
C0C590,2015/8/20,30.02272727,0
C0C590,2015/8/21,30.18571429,0
C0C590,2015/8/22,29.3625,0
C0C590,2015/8/23,27.02916667,20.5
C0C590,2015/8/24,27.88333333,0
C0C590,2015/8/25,25.95833333,41.5
C0C590,2015/8/26,26.53478261,8
C0C590,2015/8/27,24.875,17
C0C590,2015/8/28,25.64583333,2
C0C590,2015/8/29,24.96521739,14
C0C590,2015/8/30,25.06666667,6
C0C590,2015/8/31,24.4125,14
C0C590,2015/9/1,25.6125,61.5
C0C590,2015/9/2,27.00833333,0.5
C0C590,2015/9/3,27.49166667,0
C0C590,2015/9/4,27.6,0
C0C590,2015/9/5,27.64166667,0
C0C590,2015/9/6,28.14583333,0
C0C590,2015/9/7,25.28333333,8.5
C0C590,2015/9/8,26.08333333,0
C0C590,2015/9/9,25.79166667,0
C0C590,2015/9/10,25.08333333,0
C0C590,2015/9/11,25.22173913,0
C0C590,2015/9/12,25.07083333,0
C0C590,2015/9/13,25.8173913,0
C0C590,2015/9/14,27.0826087,0
C0C590,2015/9/15,26.7625,0
C0C590,2015/9/16,25.65833333,24
C0C590,2015/9/17,25.31666667,0
C0C590,2015/9/18,24.76666667,0
C0C590,2015/9/19,25.05416667,0
C0C590,2015/9/20,26.44166667,0
C0C590,2015/9/21,26.62083333,1
C0C590,2015/9/22,26.63333333,0
C0C590,2015/9/23,27.22916667,0
C0C590,2015/9/24,26.02083333,0
C0C590,2015/9/25,26.34583333,0
C0C590,2015/9/26,25.55833333,0.5
C0C590,2015/9/27,24.475,13.5
C0C590,2015/9/28,25.66666667,76.5
C0C590,2015/9/29,26.77391304,2
C0C590,2015/9/30,27.62916667,0
C0C590,2015/10/1,27.45833333,0
C0C590,2015/10/2,24.45416667,0
C0C590,2015/10/3,27.29583333,0
C0C590,2015/10/4,28.01666667,0
C0C590,2015/10/5,27.8625,0
C0C590,2015/10/6,26.5,0
C0C590,2015/10/7,25.49166667,0
C0C590,2015/10/8,24.375,20
C0C590,2015/10/9,22.3125,70.5
C0C590,2015/10/10,23.125,0
C0C590,2015/10/11,21.04583333,0
C0C590,2015/10/12,21.96666667,0
C0C590,2015/10/13,22.07916667,0
C0C590,2015/10/14,22.07916667,0
C0C590,2015/10/15,22.50416667,0
C0C590,2015/10/16,23.36666667,0
C0C590,2015/10/17,23.24166667,0
C0C590,2015/10/18,22.9625,0
C0C590,2015/10/19,24.63333333,0
C0C590,2015/10/20,25.475,0
C0C590,2015/10/21,23.31666667,1
C0C590,2015/10/22,23.29583333,1
C0C590,2015/10/23,24.14583333,0.5
C0C590,2015/10/24,23.5875,24
C0C590,2015/10/25,23.85833333,0
C0C590,2015/10/26,24.60434783,0
C0C590,2015/10/27,24.35652174,0
C0C590,2015/10/28,24.18333333,0
C0C590,2015/10/29,24.19583333,0
C0C590,2015/10/30,22.93478261,0
C0C590,2015/10/31,21.53913043,0
C0C590,2015/11/1,21.74347826,0
C0C590,2015/11/2,19.7875,2.5
C0C590,2015/11/3,21.85416667,0
C0C590,2015/11/4,25.20416667,0
C0C590,2015/11/5,24.94583333,0
C0C590,2015/11/6,25.15416667,0
C0C590,2015/11/7,24.75416667,0
C0C590,2015/11/8,24.36666667,0
C0C590,2015/11/9,22.71363636,0
C0C590,2015/11/10,20.6125,0
C0C590,2015/11/11,20.825,6
C0C590,2015/11/12,22.87083333,0
C0C590,2015/11/13,22.93333333,0
C0C590,2015/11/14,22.24583333,0
C0C590,2015/11/15,23.9875,0
C0C590,2015/11/16,24.34166667,0
C0C590,2015/11/17,23.775,0
C0C590,2015/11/18,24.75833333,0
C0C590,2015/11/19,23.20833333,0
C0C590,2015/11/20,24.38695652,0
C0C590,2015/11/21,23.10416667,3
C0C590,2015/11/22,23.55,0
C0C590,2015/11/23,22.99166667,1
C0C590,2015/11/24,21.49583333,0
C0C590,2015/11/25,20.46666667,0
C0C590,2015/11/26,15.22083333,0
C0C590,2015/11/27,15.09565217,0
C0C590,2015/11/28,19.53636364,0
C0C590,2015/11/29,20.56666667,0
C0C590,2015/11/30,20.2,3
C0C590,2015/12/1,21.18333333,0
C0C590,2015/12/2,20.70416667,0
C0C590,2015/12/3,16.82916667,2.5
C0C590,2015/12/4,16.52916667,0
C0C590,2015/12/5,20.75833333,3
C0C590,2015/12/6,16.45833333,19.5
C0C590,2015/12/7,17.76521739,0.5
C0C590,2015/12/8,18.94090909,0
C0C590,2015/12/9,21.4125,5
C0C590,2015/12/10,18.7875,32
C0C590,2015/12/11,17.70833333,0.5
C0C590,2015/12/12,17.78333333,1
C0C590,2015/12/13,20.425,0
C0C590,2015/12/14,19.675,0
C0C590,2015/12/15,15.975,0.5
C0C590,2015/12/16,13.5625,0
C0C590,2015/12/17,11.07916667,0
C0C590,2015/12/18,14.8,0
C0C590,2015/12/19,17.94583333,0
C0C590,2015/12/20,18.94166667,0
C0C590,2015/12/21,19.37083333,0
C0C590,2015/12/22,20.925,0
C0C590,2015/12/23,20.4826087,0
C0C590,2015/12/24,19.6125,0
C0C590,2015/12/25,15.8875,14
C0C590,2015/12/26,16.6125,0
C0C590,2015/12/27,15.74583333,20.35623107
C0C590,2015/12/28,14.8375,0.665338259
C0C590,2015/12/29,16.53043478,0
C0C590,2015/12/30,15.06818182,0
C0C590,2015/12/31,15.4625,0
C0C590,2016/1/1,18.075,0
C0C590,2016/1/2,17.35652174,1
C0C590,2016/1/3,17.9625,12
C0C590,2016/1/4,19.14166667,1
C0C590,2016/1/5,19.14583333,2
