,Discharge
2021-06-05,23.80292252695817
2021-06-15,0.3178285980761111
2021-06-25,0.005793499839408226
2021-07-05,38.12210991192093
2021-07-15,23.522721843233324
2021-07-25,1.996090730823936
2021-08-05,3.3073778700954723
2021-08-15,7.765181596113879
2021-08-25,0.18363387595200403
