T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
1.1087556537828949,1.2642723485082572,1.0997445714748755,1.3212830881299211,1,1,1
1.0638774671052644,0.4768057183737687,0.9848053615119527,0.9732674065606021,1,1,1
1.5332076223273,0.8209613329795008,0.8616443255731753,1.6246639192695176,1,1,1
0.8199173776726987,0.8115086877039496,0.736827858319518,0.8525953221861895,1,1,1
0.973389314350328,1.027913185457583,0.9437292449399026,1.0691451040882902,1,1,1
1.0222893965871727,0.994143532682871,1.0009488650052767,1.4656931062501992,1,1,1
1.1688277395148,0.678086464954178,0.9893274423021191,1.2286983121725625,1,1,1
1.0017032020970404,0.6962461694521748,0.7933278799490648,0.9130802113213115,1,1,1
1.492991236636513,0.719850015483203,1.3363837060390835,1.3458914965187985,1,1,1
0.7958303351151308,0.6887701067828838,0.8588719205088845,0.6882301009281103,1,1,1
1.1431608501233548,0.6875648353719915,1.0039247362226578,1.2749417388159205,1,1,1
1.0103277909128288,0.9901811047990522,0.8940388092014231,1.2591569914306455,1,1,1
