T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
0.5735036749588787,1.1137774857730487,0.9144457655553588,1.3209428079965926,1,1,1
0.1480879934210506,0.9558823683758532,1.1109476307931048,1.179231100904671,1,1,1
0.17735154001336184,0.9080220848947739,0.7672988295678725,0.666484291672039,1,1,1
0.7171744898745906,0.716036414914221,1.0323935730162161,1.1335714228893652,1,1,1
0.5541514346474088,0.7891266843892484,1.0851764010337437,1.1395117185345127,1,1,1
0.043123185007196696,0.9814110477595757,0.9776139434484553,1.1722095641665595,1,1,1
0.2867291902240936,0.8192552840443403,1.1728444467554815,1.0104944943191698,1,1,1
0.5828378777754963,0.8142017369133255,0.8823163737531067,0.8050349878951651,1,1,1
0.38182204397101316,1.313370260919957,1.2843634718919277,1.9839200701226156,1,1,1
0.48662695633737485,0.9476998330525213,1.6278259011481806,2.695809250737395,1,1,1
0.44122651752672937,0.899650390259354,0.7908504923220785,0.9531862530500571,1,1,1
0.664795564350328,1.0519411635012443,0.9225486251111561,1.214770036289098,1,1,1
