T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
0.6054491545024661,1.113931032034231,0.7630347359032515,0.8073539739898765,1,1,1
1.296773649516858,0.885300795841184,0.8213123069868393,0.8101885614686584,1,1,1
1.4151179263466283,1.4430927468002972,0.803545842369365,0.7264449629067898,1,1,1
0.6989302785773006,0.7179488072007038,1.06383511629675,0.810413754376606,1,1,1
0.84332275390625,0.8186363264660301,0.9473055439918473,0.8987475352967164,1,1,1
0.34195910002055996,0.4691953447193263,1.1011735398981686,0.9865972015895422,1,1,1
0.6971189800061701,0.9175125731028719,0.9593458323336808,1.243752479315325,1,1,1
1.0236374704461362,1.3130437535543846,0.6465415384517521,0.877493139885515,1,1,1
0.7579271818462168,1.020903921931632,1.0431669092303684,1.4429140641956786,1,1,1
0.3907347026624173,0.8942014067672422,0.7613336398463141,0.5694847475588998,1,1,1
-0.005050337942019922,1.4121868992457947,0.789867751108454,0.7871770694166309,1,1,1
1.3244852166426817,1.2429442698870141,1.1235158606888123,1.0445243834784887,1,1,1
