T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
0.22896600020559177,0.8176929865159643,0.7010805162110944,0.7583360698404665,1,1,1
0.6979592574270157,0.8834218021213293,1.142796989169598,1.474791388216843,1,1,1
0.9040614077919393,1.343643927389943,1.0955436667965932,1.1842567378822024,1,1,1
0.7285399587530819,0.7277246285509532,1.1480743181284827,0.998815611796114,1,1,1
1.0977462768554673,0.7545882386292946,0.9942888601326757,0.9935580470456168,1,1,1
0.5209584286338398,0.8305287502371249,0.8941073953462302,1.1040119073696464,1,1,1
1.0417051616467923,0.8919251003746439,0.904438732608702,1.3311333363012967,1,1,1
0.9739731638055105,1.3147908152272865,0.9754721192127216,1.1725557341559933,1,1,1
0.9285967375102793,0.6075636618689381,1.1268955825939528,1.3890632254538948,1,1,1
0.821604758814761,0.8041074566634034,1.0884847172764587,0.8694864170558688,1,1,1
0.8313968056126662,1.0266584202542408,1.24853668769708,1.1139634381752501,1,1,1
0.6347971062911206,1.5282061019196613,1.3497789922682282,1.5075968294699824,1,1,1
