T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
1.505825966282897,1.8525161525162503,1.082829254625019,0.8626244397520724,1,1,1
1.3752055921052637,0.9485887295866967,1.0104530791227258,1.2108567488487487,1,1,1
1.7866377981085506,0.9740167816762536,1.0006604305998266,1.2679542638785226,1,1,1
1.4716629831414494,0.48943019085599254,0.9174073146396255,1.0402027744996716,1,1,1
1.0058233963815795,1.0754838432714862,1.041850630599769,1.0627849139741083,1,1,1
1.4501824629934212,0.7564731359992328,0.7482810040073536,1.1275124751752588,1,1,1
1.7174971731085513,0.9778010304103001,1.044588706525094,1.2416889049086999,1,1,1
1.6697818153782897,0.8048946215743245,0.7328592298467661,0.7954220526967976,1,1,1
1.872080592105263,0.9037608795943132,1.5522481210874994,1.0286444981743572,1,1,1
1.0286916632401315,0.7699171633127616,0.8501583432815394,0.48876789948359184,1,1,1
1.074593955592107,0.6312713369453816,0.7123216965529792,0.9477558694977618,1,1,1
1.1330939041940802,1.176486780358218,1.063305976519981,1.48517620803083,1,1,1
