T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
0.4230703253495065,0.7914242655953958,0.8045068356586683,1.0748738491852436,1,1,1
0.7244185598273027,1.2451937341460875,1.192557616103248,0.7170472877687692,1,1,1
0.1966279682360188,1.2030399929321471,0.7924542487448576,0.9029615662828869,1,1,1
1.1310447291324017,0.7164682799275384,1.0056344724569686,1.8337690895045635,1,1,1
0.95699109529194,0.8912298358338171,1.0528311916773128,1.1521557713192276,1,1,1
0.21557954487047937,1.009099307274909,0.9877832396378164,1.0040123350778847,1,1,1
0.25691656815378394,1.0041113479948052,1.4091863428393474,1.780249434160136,1,1,1
0.38285618832237134,0.8030133634860037,0.9787858872480047,1.0281549127387328,1,1,1
0.5944242778577298,0.8272616694354744,1.0526631429021218,1.9748897108505439,1,1,1
0.4229260896381568,1.0225024469825756,1.7946718413898282,2.0005297128652333,1,1,1
0.28993867572985366,0.9707804079715051,1.0466138157098672,1.4969811762647913,1,1,1
0.6337256180612663,1.0477393021569334,0.9799794687302417,1.0075126216622416,1,1,1
