T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
1.0864900287828956,1.4320658013696452,1.1560194232382064,1.0774105153523519,1,1,1
1.053232935855263,0.7578665462457185,1.0163060766724368,1.3444267157156358,1,1,1
1.4759566457648,1.262230044455179,0.7403832264817445,1.383637567965623,1,1,1
0.9575638620476994,1.2074531281277714,0.890883450259682,0.9351434444546605,1,1,1
1.2332525956003302,0.8225170668016859,0.7539738728820861,0.8362150657686169,1,1,1
1.0346917403371698,1.182269209065558,1.0080757243259428,1.6024548575968007,1,1,1
1.228190532483552,0.9733911758078189,0.8227568525660581,1.1294998475374165,1,1,1
1.0082827919407897,0.8058987650407837,0.8269453282763694,0.7885162936309661,1,1,1
1.325938013980263,0.7299887632778376,1.4114294439995847,1.6814177572414966,1,1,1
0.8194631476151315,0.7646332417727855,0.9114191184567644,0.8717046300428173,1,1,1
1.0339079204358548,0.5147931648649205,0.9695519156232701,1.3034047026067255,1,1,1
0.5705084549753288,0.9490231954893182,1.0617198485027848,1.8170165240475422,1,1,1
