T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
1.052257337068255,1.1843889377840449,0.9815293658942789,1.0347392153038353,1,1,1
0.15261069849917774,0.8464107775929612,1.3591887912150642,1.0049534985968211,1,1,1
0.011348122044612552,0.9358296890236176,0.8538084775910569,0.5637522541039505,1,1,1
0.47913738049959065,0.8484720698226701,1.088219179222815,1.5762203558020014,1,1,1
0.25679883454975183,1.1644298791605316,1.125211257384203,1.5067394746827305,1,1,1
0.12192720112047795,1.0133297151885923,0.9503401264086101,1.041790011823605,1,1,1
0.31906714188425056,0.7281120362389283,1.1316351808715848,1.4171767339350525,1,1,1
0.5786707024825262,0.6938350877734701,0.8740510912867221,0.8387361019761959,1,1,1
0.4520994487561687,1.064210117782438,1.0220751592273918,1.8311119286609858,1,1,1
0.3749204133686277,0.8469602633791192,1.5963771309957349,2.279473736016605,1,1,1
0.03324769672594741,1.0068434053166744,0.850986713010366,1.3164314359262412,1,1,1
0.3566092240182961,0.9178843850025413,0.9991559518497788,1.292494141334662,1,1,1
