T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
0.49306817305715356,0.7782629192115644,0.9134195070860618,0.549686073126429,1,1,1
1.070159269634047,0.4204761759857559,0.7664647975703175,1.0337183740825902,1,1,1
1.1883723208778783,0.9620755115488088,1.117491962508398,0.8567536801112329,1,1,1
1.6019545705694895,0.9707037310728069,0.7755162322798373,0.8402229962785026,1,1,1
1.20611572265625,0.9589041049980039,1.2114263918107617,1.6224915478988344,1,1,1
1.0058720638877467,0.7174132217307507,0.7806176148870039,0.8849597731066735,1,1,1
0.9890379253186694,0.7389519698566681,0.9750297666285443,0.7966890567381961,1,1,1
0.9430069772820744,1.4375231435242677,0.9657968724163599,0.9355481574117207,1,1,1
0.9920031095805939,0.8149690056907242,1.0950217440463168,1.18526821584278,1,1,1
1.2404234233655451,0.6730085643250544,1.0265006225530346,1.263660923095105,1,1,1
1.2403781288548537,0.9887045964453639,0.843720499427401,0.7150405100210037,1,1,1
1.0127786736739317,1.4970506368726735,1.9070474510420636,1.0393220930250415,1,1,1
