T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
0.5183523077713801,0.9399732371974923,0.782149080564562,1.37172542140946,1,1,1
0.47736350611636524,0.6276083830160797,1.1831644629799176,1.2907404060987895,1,1,1
0.2971894916735174,1.0462282415582043,0.9282892477006954,0.8783570425331664,1,1,1
0.8526389674136539,0.9519985262230588,1.1529586310603013,1.1291654190154363,1,1,1
0.24844922517475254,1.0518979870429166,0.9607089668687462,1.3776512353896888,1,1,1
0.13779023822985437,1.3140259690048384,1.0011227549525823,1.3657038862234592,1,1,1
0.32933478104440894,1.0285178303657943,0.8609376640809939,0.6411530376634441,1,1,1
0.34672337582237134,0.9410315061233112,1.2683180455667065,1.1685736139600171,1,1,1
0.5515409770764812,1.0637092449494865,1.5414095350107857,2.1547088748529424,1,1,1
0.3147290681537811,0.5012421176440784,1.2316553520508502,1.6379642722800651,1,1,1
0.08990815815172937,0.6962384988551921,1.2487265090836113,1.4155104483923335,1,1,1
-0.03906490928248374,0.6379286762739526,0.8690078455636727,1.4964074316151663,1,1,1
