T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
1.8510652240953949,1.195913787626197,1.0064564210606548,0.7433084980532715,1,1,1
1.869395045230263,0.8444548214376192,0.8448000670331502,1.2510700430315191,1,1,1
2.3209151418585527,1.207069815914555,0.734154240828146,1.4015984011555742,1,1,1
2.0775467722039487,0.8437291304228369,1.137129748290854,1.1325039108224315,1,1,1
1.7676153885690802,1.4295169532824807,0.6902924655321074,1.012577278987376,1,1,1
1.7796990645559205,0.9764749153118912,0.8554387121522191,1.3443183504522815,1,1,1
2.165690532483552,0.960730402890567,0.8663076176978807,1.580409910732768,1,1,1
2.0282290810032926,1.145761264572635,0.770666749113636,0.9331210570098009,1,1,1
2.093857935855265,0.8401838429937136,0.8508803235205559,0.5812875100829762,1,1,1
1.64744166324013,0.813278249336119,1.078209743919134,1.121488154209419,1,1,1
1.7197111430921055,0.8043617209395457,0.9693988261163088,1.2306728350551015,1,1,1
1.259094880756578,1.131072950720622,0.8626774590298822,1.124064113477103,1,1,1
