T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
0.6722292448344973,1.02705054417764,1.0826161688252232,0.86945694120017,1,1,1
0.4585244429738893,1.0995222745653916,0.8917179820100536,0.9135123230730322,1,1,1
0.9391215274208449,1.2259162702027477,0.9163688122303838,0.8147232768344752,1,1,1
1.155203166760895,0.9276700713579549,0.9480745288084146,0.8844336362176075,1,1,1
0.21058197021484304,0.8505049414944601,1.0403838694716625,0.9341393096708019,1,1,1
0.2903157284385287,0.5599805195378795,1.0090859641534442,1.2874392405017439,1,1,1
0.6948286357678874,0.794446073795503,0.9129327021662322,1.2198877697850683,1,1,1
0.5388672678094188,0.9594607733479307,1.1448583246330815,1.6903223394997424,1,1,1
0.48868432295950015,0.7307094320830826,1.0363501754527187,1.0725982983538904,1,1,1
0.4905577007092923,0.816380054416047,0.9972846095511837,1.0007581185584562,1,1,1
0.4044497841282926,1.347479615850331,0.7865374188776694,0.5111887954657056,1,1,1
0.39103489925987134,2.0865348859772253,1.2414679790319199,1.462767978788022,1,1,1
