T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
0.730519344932155,1.048741213041605,0.8533710613769679,0.6745043483290536,1,1,1
1.140837980571547,0.929218618149438,0.873749060497334,1.0166469575403478,1,1,1
0.919616217362254,1.3630859632073775,1.1930190664787579,1.645657270630522,1,1,1
1.8280959279913631,0.921427004293301,0.6616010881209092,0.5646158000593365,1,1,1
1.267935180664061,0.6794580042886973,1.1135525635712058,0.9146737959103107,1,1,1
0.7345952084189982,0.7688111642992324,1.0087625827323456,1.239832458736074,1,1,1
0.8525938335217944,0.861765593672277,1.1324370283345802,1.1581291968376162,1,1,1
0.7766648141961348,1.137096012807256,1.1018245916538012,1.4204359441815424,1,1,1
1.0292528654399682,0.7261731917540036,0.8421977982578193,1.061067740105646,1,1,1
0.6996671977796076,0.7934370634704706,1.10846754966539,0.9127808306060117,1,1,1
0.6010684364720404,1.5083034129635726,0.8672371101342137,0.5438246482557497,1,1,1
0.7364267449629942,1.886020853721519,0.9317486594706743,1.0460488428222912,1,1,1
