T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
1.7377473530016463,1.3364899306628164,1.0400120509325514,1.0495383941814755,1,1,1
1.443674830386513,0.7026018987860255,0.9506649349969962,0.9124104308053398,1,1,1
2.0085127981085513,0.9981179185319713,0.7423811539655983,1.2167243210871832,1,1,1
1.1225540964227,1.0790098061841265,0.8441796451055138,0.9762484309757133,1,1,1
1.309143708881578,1.0523909684419503,0.9230532168518467,0.9071863797652674,1,1,1
1.5616692793996698,1.4036628462801732,1.070036741670497,1.9612529241354835,1,1,1
1.5016158254523013,0.9040795188437514,1.0322227997692537,1.5237208699471758,1,1,1
1.3276065224095426,0.850692802199143,0.7969332894770033,0.8796057703163727,1,1,1
1.7339092053865137,0.9154499108109074,1.157750916539583,1.1810195648401918,1,1,1
1.1087697882401315,0.6976454158363926,0.8192460269560705,0.5684132517655791,1,1,1
1.2607267680921055,0.6587312568719683,0.8654280560784947,0.8062559094541437,1,1,1
1.6019171463815773,1.0470666764512082,0.9293085948961997,1.2415515193753917,1,1,1
