T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
0.5681569952713801,1.0854252352409934,0.8213311831442869,1.1398181282114739,1,1,1
0.39093772486636524,0.7590055715930013,1.2675417013852976,1.2113496929214855,1,1,1
0.35069443552117363,1.0751828631264382,0.8604000390586516,0.6785550317638059,1,1,1
0.6676078394839635,0.9676924620544831,1.1543578530575955,1.3964701587170774,1,1,1
0.4004496524208463,1.221498171686645,0.9899106668045532,1.3711580586032361,1,1,1
0.1435077064915724,1.2171412879086658,0.9874870144834242,1.1132525198815773,1,1,1
0.3152890657123777,0.917946159938175,1.0505469313259705,1.2267841000051234,1,1,1
0.4366617303145581,0.893170558544555,1.0726810337776178,1.0153559343212708,1,1,1
0.5246671977796069,1.0938769789352247,1.2663475190199598,1.8894119759682464,1,1,1
0.3578198884662811,0.7607297721648232,1.6834647724580072,2.383991916290357,1,1,1
-0.12523313823498938,0.8011820274187684,0.9715944837367938,1.3971080020603717,1,1,1
0.28727633827611143,0.8716731587900851,0.9812279158144577,1.4923069886310167,1,1,1
