T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
0.06203484786184177,1.1901919679791868,1.0589648619004866,0.6602132189485201,1,1,1
0.6082040084035789,0.7149660295399558,1.2154977567314387,1.4304495628059957,1,1,1
0.5605448672645963,1.0180878069936858,1.0116142611524181,1.1177342807792054,1,1,1
0.0012557180304249016,1.245965743245411,1.0522972191102966,0.8640007448977358,1,1,1
0.09328613281250142,0.6353502907083932,1.0746449357571426,1.00381091681572,1,1,1
0.4176411678916523,0.7005402780006975,1.021727541596085,1.0408925520469696,1,1,1
0.519439536646793,0.7886003380587697,0.9390638533952129,1.0918881978209551,1,1,1
0.5999848215203549,1.1714227134214934,1.028188018590294,1.4101451389154989,1,1,1
0.7111696745219973,1.0928498735575387,0.9431768785155997,0.8132699732708977,1,1,1
0.6348493877210117,0.8090341056387188,1.086347074768932,0.9904075592630549,1,1,1
0.5627704018040731,0.981115724638858,0.9875279809254883,0.6705437261776015,1,1,1
0.4994546990645574,1.4758991248776938,1.2191503549216882,1.2763011922180105,1,1,1
