T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
0.7465944792094987,0.975165415133579,0.967720318820808,0.7007729420646703,1,1,1
1.3004067671926407,0.7477210130296971,0.6445146625806332,0.7711532278831369,1,1,1
1.0934840152138143,0.8957200955219478,1.0240268121221352,1.274547777974766,1,1,1
0.4906218679327701,0.729906948451547,1.1415763986239387,0.8814174390946141,1,1,1
1.1046173095703118,1.150658863510796,0.8597838290429759,1.3362685936067582,1,1,1
0.7966130306846217,0.7848376721489236,0.8587828252880527,1.0719586509272214,1,1,1
0.7896742168225757,0.7595532873171505,0.9833264167944565,0.9689578629079462,1,1,1
1.0498642770867619,1.1510646416093175,0.9686894645010922,1.2382021199308182,1,1,1
0.9630449796977807,1.021455461245254,1.0891802847681535,0.8502222646030503,1,1,1
0.5413404765882,0.7964226533105596,0.9422392796531777,0.7682767772932514,1,1,1
0.9395785683079794,1.2501448640979234,0.9997610906727055,0.793444078825416,1,1,1
0.691446886564556,1.353994581435202,1.0858584764928667,1.0361540555668782,1,1,1
