T_avg_delta,T_std_ratio,P_avg_ratio,P_std_ratio,Pw_ratio,Pwd_ratio,Pww_ratio
0.2036489386307565,1.0122617710024873,0.896137819216346,1.3462266624187083,1,1,1
-0.2352143137078535,1.2762054952996933,0.8404936535703795,0.803457623308975,1,1,1
0.29093796579461184,0.9949390077566473,1.0062049492931582,0.7978832121921428,1,1,1
0.21286998548005798,0.866612694883274,1.110351772453353,1.5312387274045813,1,1,1
0.2430857608192838,0.9059320931951921,0.8332724060265121,1.0701811709448439,1,1,1
0.0827502602025092,1.1442506314064358,0.7813737334597248,0.6972658165573199,1,1,1
0.25432257401315894,0.7975626801878337,1.1077181541173757,0.9351182928857791,1,1,1
0.5909937005294026,0.7992475001872227,1.0565487245174674,1.0398329969172362,1,1,1
0.6119810405530437,0.9659405851794827,1.6287388232106284,1.9630455155155992,1,1,1
0.31804632889597073,0.9502391698069849,1.6583607904914945,2.4126861069677226,1,1,1
-0.03242155376233313,0.6818110573168844,1.1113321638126419,1.178105581501813,1,1,1
0.5963370072214218,1.0784467528239055,1.077625488266168,1.0863244548885174,1,1,1
